env_code	date	TMAX	TMIN	DL	GDD	PTT	PTR	PTS
09NY07	2007-06-11	75.92	53.06	16.43	14.49	238.0707	0.8819	795927.8946
09NY07	2007-06-12	80.06	57.02	16.45	18.54	304.983	1.1271	854650.1537
09NY07	2007-06-13	86	60.98	16.47	23.49	386.8803	1.4262	997545.5756
09NY07	2007-06-14	87.08	57.92	16.47	21.96	361.6812	1.3333	1146945.337
09NY07	2007-06-15	78.98	55.04	16.47	17.01	280.1547	1.0328	870323.9965
09NY07	2007-06-16	80.96	57.02	16.48	18.99	312.9552	1.1523	897128.5988
09NY07	2007-06-17	82.94	64.04	16.48	23.49	387.1152	1.4254	754456.9471
09NY07	2007-06-18	84.02	60.98	16.5	22.5	371.25	1.3636	909532.8
09NY07	2007-06-19	89.06	66.02	16.5	26.01	429.165	1.5764	972761.0112
09NY07	2007-06-20	87.98	57.92	16.5	21.96	362.34	1.3309	1194021.527
09NY07	2007-06-21	69.98	53.06	16.5	11.52	190.08	0.6982	566780.0688
09NY07	2007-06-22	77	55.94	16.5	16.47	271.755	0.9982	762222.7899
09NY07	2007-06-23	66.92	48.02	16.5	8.46	139.59	0.5127	591426.6435
09NY07	2007-06-24	68	51.08	16.5	9.54	157.41	0.5782	548538.4476
09NY07	2007-06-25	82.94	59	16.5	20.97	346.005	1.2709	925117.3701
09NY07	2007-06-26	89.06	66.02	16.48	26.01	428.6448	1.5783	970404.2319
09NY07	2007-06-27	95	71.06	16.48	28.53	470.1744	1.7312	1079701.226
09NY07	2007-06-28	89.96	71.06	16.47	28.53	469.8891	1.7322	825522.3292
09NY07	2007-06-29	82.04	57.92	16.47	19.98	329.0706	1.2131	915732.0946
09NY07	2007-06-30	73.94	51.08	16.45	12.51	205.7895	0.7605	773370.3632
09NY07	2007-07-01	75.02	48.92	16.43	12.51	205.5393	0.7614	873226.9406
09NY07	2007-07-02	66.02	46.94	16.42	8.01	131.5242	0.4878	581097.9718
09NY07	2007-07-03	71.06	50	16.42	10.53	172.9026	0.6413	687393.3747
09NY07	2007-07-04	80.06	55.94	16.4	18	295.2	1.0976	882274.8672
09NY07	2007-07-05	66.92	60.98	16.37	13.95	228.3615	0.8522	203589.0183
09NY07	2007-07-06	77	59	16.37	18	294.66	1.0996	656007.4512
09NY07	2007-07-07	80.06	59	16.35	19.53	319.3155	1.1945	782881.6359
09NY07	2007-07-08	82.94	64.94	16.32	23.94	390.7008	1.4669	708960.854
09NY07	2007-07-09	84.92	71.96	16.3	28.44	463.572	1.7448	540191.5557
09NY07	2007-07-10	95	71.06	16.28	28.53	464.4684	1.7525	1053653.904
09NY07	2007-07-11	91.94	73.04	16.25	29.52	479.7	1.8166	823379.0906
09NY07	2007-07-12	80.96	53.96	16.23	17.46	283.3758	1.0758	959571.0486
09NY07	2007-07-13	78.98	57.92	16.2	18.45	298.89	1.1389	756644.4382
09NY07	2007-07-14	75.92	53.96	16.17	14.94	241.5798	0.9239	745752.3929
09NY07	2007-07-15	80.06	62.06	16.15	21.06	340.119	1.304	667225.6866
09NY07	2007-07-16	75.92	55.04	16.12	15.48	249.5376	0.9603	710557.5128
09NY07	2007-07-17	82.04	59	16.08	20.52	329.9616	1.2761	840227.4445
09NY07	2007-07-18	82.94	62.96	16.05	22.95	368.3475	1.4299	750932.4109
09NY07	2007-07-19	77	64.94	16.03	20.97	336.1491	1.3082	439864.7436
09NY07	2007-07-20	73.04	60.08	16	16.56	264.96	1.035	441660.2112
09NY07	2007-07-21	69.08	51.98	15.97	10.53	168.1641	0.6594	527966.7982
09NY07	2007-07-22	75.92	51.98	15.93	13.95	222.2235	0.8757	777009.3452
09NY07	2007-07-23	77	55.04	15.9	16.02	254.718	1.0075	733047.4715
09NY07	2007-07-24	71.96	57.92	15.87	14.94	237.0978	0.9414	459264.8854
09NY07	2007-07-25	75.02	57.92	15.83	16.47	260.7201	1.0404	569657.2311
09NY07	2007-07-26	80.96	64.94	15.8	22.95	362.61	1.4525	583488.0655
09NY07	2007-07-27	84.02	68	15.75	26.01	409.6575	1.6514	604121.5892
09NY07	2007-07-28	78.98	62.96	15.72	20.97	329.6484	1.334	561917.2908
09NY07	2007-07-29	80.96	64.94	15.68	22.95	359.856	1.4636	574658.613
09NY07	2007-07-30	80.96	60.08	15.65	20.52	321.138	1.3112	721275.9931
09NY07	2007-07-31	82.04	59	15.6	20.52	320.112	1.3154	790813.311
09NY07	2007-08-01	87.98	62.96	15.55	24.48	380.664	1.5743	913171.6871
09NY07	2007-08-02	91.94	66.92	15.52	26.46	410.6592	1.7049	957382.087
09NY07	2007-08-03	93.92	69.08	15.48	27.54	426.3192	1.7791	970244.3192
09NY07	2007-08-04	89.96	60.98	15.43	23.49	362.4507	1.5224	1041440.779
09NY07	2007-08-05	82.94	55.94	15.4	19.44	299.376	1.2623	889293.0816
09NY07	2007-08-06	86	62.96	15.35	24.48	375.768	1.5948	808665.4679
09NY07	2007-08-07	87.98	66.92	15.3	26.46	404.838	1.7294	763646.9935
09NY07	2007-08-08	82.94	68	15.27	25.47	388.9269	1.668	525815.0558
09NY07	2007-08-09	84.92	62.06	15.22	23.49	357.5178	1.5434	778330.0067
09NY07	2007-08-10	80.06	64.04	15.18	22.05	334.719	1.4526	531949.0476
09NY07	2007-08-11	71.96	59	15.13	15.48	234.2124	1.0231	388527.2856
09NY07	2007-08-12	82.94	60.98	15.08	21.96	331.1568	1.4562	718714.1068
09NY07	2007-08-13	87.08	66.02	15.03	26.01	390.9303	1.7305	728369.1093
09NY07	2007-08-14	78.08	53.06	15	15.57	233.55	1.038	738252.63
09NY07	2007-08-15	78.98	55.04	14.95	17.01	254.2995	1.1378	717094.0929
09NY07	2007-08-16	82.04	62.96	14.92	22.5	335.7	1.508	615862.8662
09NY07	2007-08-17	89.96	55.04	14.85	20.52	304.722	1.3818	1116593.627
09NY07	2007-08-18	80.06	53.06	14.8	16.56	245.088	1.1189	787282.3296
09NY07	2007-08-19	69.98	51.08	14.77	10.53	155.5281	0.7129	499141.2524
09NY07	2007-08-20	75.92	55.04	14.72	15.48	227.8656	1.0516	592495.1242
09NY07	2007-08-21	66.02	55.94	14.68	10.98	161.1864	0.748	264929.3409
09NY07	2007-08-22	62.96	57.92	14.63	10.44	152.7372	0.7136	130398.8136
09NY07	2007-08-23	71.06	57.92	14.57	14.49	211.1193	0.9945	359779.8541
10IL07	2007-05-18	71.96	37.94	15.52	10.98	170.4096	0.7075	900565.7698
10IL07	2007-05-19	78.98	42.98	15.55	14.49	225.3195	0.9318	1061648.384
10IL07	2007-05-20	84.02	53.06	15.58	18.54	288.8532	1.19	1030172.505
10IL07	2007-05-21	84.92	51.98	15.62	18.45	288.189	1.1812	1100244.236
10IL07	2007-05-22	87.98	55.04	15.65	20.52	321.138	1.3112	1153849.197
10IL07	2007-05-23	89.96	57.92	15.67	21.96	344.1132	1.4014	1163429.154
10IL07	2007-05-24	89.06	57.92	15.7	21.96	344.772	1.3987	1128174.18
10IL07	2007-05-25	77	60.08	15.73	18.54	291.6342	1.1786	573894.2847
10IL07	2007-05-26	82.04	62.06	15.77	22.05	347.7285	1.3982	716016.2049
10IL07	2007-05-27	77	62.96	15.78	19.98	315.2844	1.2662	489311.0679
10IL07	2007-05-28	80.96	62.96	15.82	21.96	347.4072	1.3881	648345.6685
10IL07	2007-05-29	89.06	64.04	15.83	25.02	396.0666	1.5805	959896.318
10IL07	2007-05-30	87.98	64.04	15.85	25.02	396.567	1.5785	914288.8161
10IL07	2007-05-31	78.98	64.94	15.88	21.96	348.7248	1.3829	509552.8727
10IL07	2007-06-01	87.98	60.98	15.9	23.49	373.491	1.4774	1016781.595
10IL07	2007-06-02	84.92	64.94	15.93	24.93	397.1349	1.565	759823.5741
10IL07	2007-06-03	78.98	62.06	15.93	20.52	326.8836	1.2881	605583.7453
10IL07	2007-06-04	75.02	59	15.97	17.01	271.6497	1.0651	547572.9143
10IL07	2007-06-05	75.02	53.06	15.98	14.04	224.3592	0.8786	718236.0583
10IL07	2007-06-06	84.02	48.92	16	17.01	272.16	1.0631	1194545.664
10IL07	2007-06-07	91.94	69.08	16.02	27.54	441.1908	1.7191	944672.0626
10IL07	2007-06-08	80.06	64.04	16.03	22.05	353.4615	1.3755	593189.6124
10IL07	2007-06-09	80.96	53.96	16.03	17.46	279.8838	1.0892	936067.445
10IL07	2007-06-10	82.04	55.04	16.05	18.54	297.567	1.1551	953428.0689
10IL07	2007-06-11	87.98	59	16.07	22.5	361.575	1.4001	1099989.09
10IL07	2007-06-12	87.98	62.06	16.08	24.03	386.4024	1.4944	1005574.245
10IL07	2007-06-13	89.96	64.94	16.1	25.47	410.067	1.582	1004593.758
10IL07	2007-06-14	93.02	68	16.1	27	434.7	1.677	1044284.615
10IL07	2007-06-15	91.94	66.02	16.1	26.01	418.761	1.6155	1061289.517
10IL07	2007-06-16	93.92	66.02	16.12	26.01	419.2812	1.6135	1159555.045
10IL07	2007-06-17	93.92	69.98	16.12	27.99	451.1988	1.7364	1019607.86
10IL07	2007-06-18	87.98	64.94	16.12	25.47	410.5764	1.58	915538.9789
10IL07	2007-06-19	84.02	68	16.12	26.01	419.2812	1.6135	632839.1155
10IL07	2007-06-20	84.92	60.08	16.12	22.5	362.7	1.3958	935943.5779
10IL07	2007-06-21	89.96	57.02	16.12	21.51	346.7412	1.3344	1258090.587
10IL07	2007-06-22	78.98	62.06	16.12	20.52	330.7824	1.273	620115.7086
10IL07	2007-06-23	73.94	64.04	16.13	18.99	306.3087	1.1773	355402.1658
10IL07	2007-06-24	82.04	66.92	16.12	24.48	394.6176	1.5186	585263.6207
10IL07	2007-06-25	84.92	66.02	16.12	25.47	410.5764	1.58	741303.7973
10IL07	2007-06-26	86	69.08	16.12	27.54	443.9448	1.7084	681845.8884
10IL07	2007-06-27	87.08	69.98	16.1	27.99	450.639	1.7385	696167.0365
10IL07	2007-06-28	75.92	62.06	16.1	18.99	305.739	1.1795	495713.9298
10IL07	2007-06-29	75.92	57.92	16.08	16.92	272.0736	1.0522	622917.4856
10IL07	2007-06-30	80.96	60.08	16.08	20.52	329.9616	1.2761	761456.1216
10IL07	2007-07-01	80.96	60.98	16.07	20.97	336.9879	1.3049	732372.5165
10IL07	2007-07-02	78.08	55.94	16.05	17.01	273.0105	1.0598	764358.8593
10IL07	2007-07-03	82.04	55.94	16.03	18.99	304.4097	1.1847	925387.636
10IL07	2007-07-04	86	66.02	16.03	26.01	416.9403	1.6226	780482.6564
10IL07	2007-07-05	87.08	69.08	16.02	27.54	441.1908	1.7191	721385.3676
10IL07	2007-07-06	87.98	64.94	16	25.47	407.52	1.5919	901958.8608
10IL07	2007-07-07	87.08	64.04	15.98	25.02	399.8196	1.5657	889115.0664
10IL07	2007-07-08	89.06	68	15.97	27	431.19	1.6907	843594.6023
10IL07	2007-07-09	89.06	66.92	15.93	26.46	421.5078	1.661	876350.9951
10IL07	2007-07-10	86	69.08	15.93	27.54	438.7122	1.7288	665867.3229
10IL07	2007-07-11	78.08	60.98	15.9	19.53	310.527	1.2283	601163.4721
10IL07	2007-07-12	82.04	57.92	15.88	19.98	317.2824	1.2582	851299.2161
10IL07	2007-07-13	80.96	60.08	15.85	20.52	325.242	1.2946	739828.9588
10IL07	2007-07-14	84.92	57.02	15.83	20.97	331.9551	1.3247	992363.6182
10IL07	2007-07-15	80.96	62.06	15.82	21.51	340.2882	1.3597	676505.8184
10IL07	2007-07-16	84.92	57.02	15.78	20.97	330.9066	1.3289	986104.6391
10IL07	2007-07-17	80.06	64.94	15.75	22.5	354.375	1.4286	543852.225
10IL07	2007-07-18	86	66.02	15.73	26.01	409.1373	1.6535	751542.6942
10IL07	2007-07-19	82.04	62.06	15.7	22.05	346.185	1.4045	709673.7958
10IL07	2007-07-20	75.92	57.92	15.67	16.92	265.1364	1.0798	591556.766
10IL07	2007-07-21	78.08	59	15.63	18.54	289.7802	1.1862	638955.2195
10IL07	2007-07-22	78.08	57.92	15.62	18	281.16	1.1524	668946.6685
10IL07	2007-07-23	80.96	59	15.6	19.98	311.688	1.2808	747972.2166
10IL07	2007-07-24	82.94	59	15.57	20.97	326.5029	1.3468	823770.3799
10IL07	2007-07-25	84.02	62.96	15.53	23.49	364.7997	1.5126	746551.0684
10IL07	2007-07-26	84.92	62.96	15.5	23.94	371.07	1.5445	780198.6132
10IL07	2007-07-27	78.98	69.08	15.47	24.03	371.7441	1.5533	350795.1393
10IL07	2007-07-28	82.04	68	15.43	25.02	386.0586	1.6215	501540.5079
10IL07	2007-07-29	84.92	66.92	15.4	25.92	399.168	1.6831	648186.7392
10IL07	2007-07-30	84.92	64.04	15.37	24.48	376.2576	1.5927	734764.0393
10IL07	2007-07-31	87.98	66.02	15.32	26.01	398.4732	1.6978	793725.9644
10IL07	2007-08-01	89.96	68	15.28	27	412.56	1.767	809890.2475
10IL07	2007-08-02	89.96	66.02	15.25	26.01	396.6525	1.7056	868425.8641
10IL07	2007-08-03	89.96	71.06	15.22	28.53	434.2266	1.8745	704970.4795
10IL07	2007-08-04	84.92	69.98	15.18	27.45	416.691	1.8083	533268.0427
10IL07	2007-08-05	89.96	71.06	15.13	28.53	431.6589	1.8857	696657.7656
10IL07	2007-08-06	89.06	75.02	15.1	30.51	460.701	2.0205	525262.8064
10IL07	2007-08-07	93.92	75.02	15.05	30.51	459.1755	2.0272	723214.7814
10IL07	2007-08-08	91.04	73.04	15.02	29.52	443.3904	1.9654	666297.2454
10IL07	2007-08-09	91.04	73.04	14.97	29.52	441.9144	1.9719	661868.5621
10IL07	2007-08-10	89.96	69.98	14.93	27.99	417.8907	1.8747	712315.1659
10IL07	2007-08-11	91.04	66.02	14.9	26.01	387.549	1.7456	872419.6428
10IL07	2007-08-12	96.98	68	14.85	27	400.95	1.8182	1054344.623
10IL07	2007-08-13	91.04	66.92	14.82	26.46	392.1372	1.7854	836798.3898
10IL07	2007-08-14	89.06	62.96	14.77	24.48	361.5696	1.6574	865570.0607
10IL07	2007-08-15	87.98	69.98	14.73	27.99	412.2927	1.9002	616914.7071
10IL07	2007-08-16	82.94	69.98	14.68	26.46	388.4328	1.8025	427091.966
10IL07	2007-08-17	84.92	64.04	14.65	24.48	358.632	1.671	667537.0995
10IL07	2007-08-18	78.98	59	14.62	18.99	277.6338	1.2989	589259.1972
10IL07	2007-08-19	87.98	64.94	14.57	25.47	371.0979	1.7481	747938.4632
10IL07	2007-08-20	84.02	71.96	14.53	27.99	406.6947	1.9264	397143.4941
10IL07	2007-08-21	89.06	71.96	14.48	28.98	419.6304	2.0014	577315.2855
10IL07	2007-08-22	93.02	71.06	14.43	28.53	411.6879	1.9771	750275.2934
10IL07	2007-08-23	95	68	14.4	27	388.8	1.875	912591.36
10IL07	2007-08-24	93.92	69.08	14.35	27.54	395.199	1.9192	833763.7287
10IL07	2007-08-25	82.04	66.92	14.32	24.48	350.5536	1.7095	461856.958
11FL07	2007-10-08	89.06	75.02	12.52	30.51	381.9852	2.4369	361103.2631
11FL07	2007-10-09	87.08	75.92	12.5	30.96	387	2.4768	284231.25
11FL07	2007-10-10	87.08	73.94	12.47	29.97	373.7259	2.4034	329009.2396
11FL07	2007-10-11	87.98	73.04	12.45	29.52	367.524	2.3711	372880.0281
11FL07	2007-10-12	87.98	71.06	12.42	28.53	354.3426	2.2971	415097.3085
11FL07	2007-10-13	87.98	71.06	12.4	28.53	353.772	2.3008	413761.5176
11FL07	2007-10-14	84.92	73.94	12.37	29.43	364.0491	2.3791	266904.7468
11FL07	2007-10-15	86	77	12.35	31.5	389.025	2.5506	223750.5075
11FL07	2007-10-16	86	73.94	12.32	29.97	369.2304	2.4326	292769.4893
11FL07	2007-10-17	87.98	71.96	12.3	28.98	356.454	2.3561	387641.1081
11FL07	2007-10-18	89.96	71.96	12.27	28.98	355.5846	2.3619	438795.4602
11FL07	2007-10-19	89.96	73.04	12.25	29.52	361.62	2.4098	413866.3725
11FL07	2007-10-20	91.94	75.02	12.22	30.51	372.8322	2.4967	421847.2347
11FL07	2007-10-21	86	75.02	12.22	30.51	372.8322	2.4967	264012.5515
11FL07	2007-10-22	89.06	75.02	12.18	30.51	371.6118	2.5049	341756.9316
11FL07	2007-10-23	87.98	73.04	12.17	29.52	359.2584	2.4256	356296.5165
11FL07	2007-10-24	87.98	71.96	12.13	28.98	351.5274	2.3891	376999.8741
11FL07	2007-10-25	87.08	69.98	12.12	27.99	339.2388	2.3094	394518.1093
11FL07	2007-10-26	78.98	69.98	12.1	24.48	296.208	2.0231	196283.1024
11FL07	2007-10-27	78.08	71.06	12.08	24.57	296.8056	2.0339	152779.5123
11FL07	2007-10-28	86	71.06	12.05	28.53	343.7865	2.3676	340714.2395
11FL07	2007-10-29	87.08	71.96	12.05	28.98	349.209	2.405	349166.2447
11FL07	2007-10-30	86	73.94	12.02	29.97	360.2394	2.4933	278684.8338
11FL07	2007-10-31	86	73.04	11.98	29.52	353.6496	2.4641	295818.278
11FL07	2007-11-01	84.02	73.94	11.98	28.98	347.1804	2.419	228518.4624
11FL07	2007-11-02	86	73.04	11.95	29.52	352.764	2.4703	294338.5724
11FL07	2007-11-03	84.02	66.92	11.93	25.47	303.8571	2.135	367351.0989
11FL07	2007-11-04	82.04	57.92	11.92	19.98	238.1616	1.6762	479660.2706
11FL07	2007-11-05	78.98	59	11.88	18.99	225.6012	1.5985	389085.0157
11FL07	2007-11-06	80.96	62.06	11.88	21.51	255.5388	1.8106	381497.2917
11FL07	2007-11-07	80.96	60.08	11.85	20.52	243.162	1.7316	413532.3547
11FL07	2007-11-08	80.06	57.02	11.85	18.54	219.699	1.5646	443499.6396
11FL07	2007-11-09	78.98	57.92	11.82	18.45	218.079	1.5609	402806.7764
11FL07	2007-11-10	78.98	60.08	11.8	19.53	230.454	1.6551	365955.3022
11FL07	2007-11-11	80.06	60.98	11.78	20.52	241.7256	1.7419	373431.7592
11FL07	2007-11-12	80.96	60.98	11.77	20.97	246.8169	1.7816	392873.9293
11FL07	2007-11-13	80.96	62.96	11.75	21.96	258.03	1.8689	357659.19
11FL07	2007-11-14	80.96	62.96	11.73	21.96	257.5908	1.8721	356442.663
11FL07	2007-11-15	80.96	64.04	11.72	22.5	263.7	1.9198	336995.0986
11FL07	2007-11-16	82.04	53.06	11.7	17.55	205.335	1.5	535951.4542
11FL07	2007-11-17	71.06	53.96	11.68	12.51	146.1168	1.0711	291649.5365
11FL07	2007-11-18	77	55.04	11.67	16.02	186.9534	1.3728	394893.1165
11FL07	2007-11-19	80.06	60.08	11.65	20.07	233.8155	1.7227	380022.62
11FL07	2007-11-20	80.96	62.06	11.63	21.51	250.1613	1.8495	365609.9507
11FL07	2007-11-21	80.96	62.06	11.62	21.51	249.9462	1.8511	364981.4851
11FL07	2007-11-22	80.96	62.96	11.6	21.96	254.736	1.8931	348585.7536
11FL07	2007-11-23	82.04	60.98	11.6	21.51	249.516	1.8543	405294.8815
11FL07	2007-11-24	84.92	60.98	11.58	22.95	265.761	1.9819	468378.0744
11FL07	2007-11-25	80.06	68	11.57	24.03	278.0271	2.0769	239029.6474
11FL07	2007-11-26	84.02	69.08	11.57	26.55	307.1835	2.2947	306191.0599
11FL07	2007-11-27	80.96	69.08	11.55	25.02	288.981	2.1662	237786.6479
11FL07	2007-11-28	86	66.92	11.53	26.46	305.0838	2.2949	387883.4719
11FL07	2007-11-29	84.02	68	11.52	26.01	299.6352	2.2578	323197.6528
11FL07	2007-11-30	84.02	60.98	11.52	22.5	259.2	1.9531	443358.9043
11FL07	2007-12-01	82.94	60.98	11.5	21.96	252.54	1.9096	417973.9032
11FL07	2007-12-02	84.02	66.02	11.48	25.02	287.2296	2.1794	355928.9691
11FL07	2007-12-03	82.94	64.04	11.48	23.49	269.6652	2.0462	366103.4515
11FL07	2007-12-04	84.92	60.98	11.47	22.95	263.2365	2.0009	459521.9633
11FL07	2007-12-05	80.96	50	11.45	15.48	177.246	1.352	531557.9181
11FL07	2007-12-06	80.06	51.98	11.45	16.02	183.429	1.3991	486086.5367
11FL07	2007-12-07	80.96	64.94	11.45	22.95	262.7775	2.0044	306428.2331
11FL07	2007-12-08	84.02	64.04	11.43	24.03	274.6629	2.1024	386478.8122
11FL07	2007-12-09	82.94	64.04	11.43	23.49	268.4907	2.0551	362921.3419
11FL07	2007-12-10	82.04	62.96	11.42	22.5	256.95	1.9702	360810.0122
11FL07	2007-12-11	82.94	62.96	11.42	22.95	262.089	2.0096	380174.5001
11FL07	2007-12-12	80.96	62.96	11.42	21.96	250.7832	1.9229	337851.5092
11FL07	2007-12-13	82.94	64.04	11.4	23.49	267.786	2.0605	361018.7431
11FL07	2007-12-14	82.94	71.96	11.42	27.45	313.479	2.4037	221812.474
11FL07	2007-12-15	84.02	73.94	11.4	28.98	330.372	2.5421	206927.0945
11FL07	2007-12-16	84.92	71.96	11.38	28.44	323.6472	2.4991	263303.7875
11FL07	2007-12-17	78.98	48.92	11.4	14.49	165.186	1.2711	499653.833
11FL07	2007-12-18	66.02	48.92	11.38	8.01	91.1538	0.7039	254537.5311
11FL07	2007-12-19	75.02	50	11.4	12.51	142.614	1.0974	406514.932
11FL07	2007-12-20	78.08	55.04	11.38	16.56	188.4528	1.4552	397200.9768
11FL07	2007-12-21	78.98	55.94	11.4	17.46	199.044	1.5316	403988.0417
11FL07	2007-12-22	82.04	50	11.38	16.02	182.3076	1.4077	547876.3417
11FL07	2007-12-23	78.08	50	11.4	14.04	160.056	1.2316	467399.3725
11FL07	2007-12-24	82.94	57.92	11.38	20.43	232.4934	1.7953	456414.5844
11FL07	2007-12-25	82.04	60.08	11.4	21.06	240.084	1.8474	405599.3378
11FL07	2007-12-26	82.04	57.92	11.38	19.98	227.3724	1.7557	437185.5121
11FL07	2007-12-27	82.04	59	11.4	20.52	233.928	1.8	422313.0255
11FL07	2007-12-28	84.02	60.98	11.4	22.5	256.5	1.9737	434170.368
11FL07	2007-12-29	82.94	64.94	11.4	23.94	272.916	2.1	345932.7264
11FL07	2007-12-30	84.92	62.96	11.42	23.94	273.3948	2.0963	423520.06
11FL07	2007-12-31	84.02	64.04	11.4	24.03	273.942	2.1079	384452.7144
11FL07	2008-01-01	84.92	64.04	11.42	24.48	279.5616	2.1436	405632.1466
11FL07	2008-01-02	86	46.94	11.43	18	205.74	1.5748	678391.4632
11FL07	2008-01-03	59	33.98	11.43	4.5	51.435	0.3937	303927.0173
11FL07	2008-01-04	60.08	35.06	11.43	5.04	57.6072	0.4409	310987.4858
11FL07	2008-01-05	69.98	50	11.45	9.99	114.3855	0.8725	314278.9654
11FL07	2008-01-06	75.02	55.94	11.45	15.48	177.246	1.352	327588.0193
11FL07	2008-01-07	78.08	55.94	11.47	17.01	195.1047	1.483	390367.8709
11FL07	2008-01-08	78.98	57.92	11.47	18.45	211.6215	1.6085	379305.0726
11FL07	2008-01-09	78.98	57.92	11.47	18.45	211.6215	1.6085	379305.0726
11FL07	2008-01-10	80.06	59	11.48	19.53	224.2044	1.7012	385961.8399
11FL07	2008-01-11	80.06	59	11.5	19.53	224.595	1.6983	387307.8261
11FL07	2008-01-12	80.06	60.08	11.5	20.07	230.805	1.7452	370299.6297
11FL07	2008-01-13	80.96	60.98	11.52	20.97	241.5744	1.8203	376361.5452
11FL07	2008-01-14	84.02	62.96	11.53	23.49	270.8397	2.0373	411505.1023
11FL07	2008-01-15	75.02	51.98	11.55	13.5	155.925	1.1688	390346.3872
