env_code,2FACC/3IIH6,6F629/3IIH6,A632/3IIH6,A634/3IIH6,A635/3IIH6,A679/3IIH6,A680/3IIH6,B104/3IIH6,B109/3IIH6,B110/3IIH6,B119/3IIH6,B14A/H95,B14A/MO17,B37/MO17,B73/3IIH6,B73/PHN82,B73/PHZ51,B73/TX6252,B84/3IIH6,BSSSC0_001/3IIH6,BSSSC0_002/3IIH6,BSSSC0_005/3IIH6,BSSSC0_008/3IIH6,BSSSC0_012/3IIH6,BSSSC0_015/3IIH6,BSSSC0_017/3IIH6,BSSSC0_020/3IIH6,BSSSC0_024/3IIH6,BSSSC0_026/3IIH6,BSSSC0_029/3IIH6,BSSSC0_038/3IIH6,BSSSC0_054/3IIH6,BSSSC0_057/3IIH6,BSSSC0_060/3IIH6,CG102/3IIH6,CG106/3IIH6,CG44/CGR01,CG60/LH162,CGR03/CG108,CO258/3IIH6,DKFBHJ/3IIH6,F42/H95,F42/MO17,F42/OH43,FBLA/3IIH6,FR19/3IIH6,GEMN-0268/3IIH6,H122W/3IIH6,H84/3IIH6,H91/3IIH6,I159/3IIH6,ILL.HY/3IIH6,LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195,LH145/3IIH6,LH149/3IIH6,LH195/3IIH6,LH195/LH123HT,LH195/LH185,LH195/LH210,LH195/LH82,LH195/PHJ65,LH195/PHM49,LH195/PHN37,LH195/PHN47,LH195/PHN82,LH195/PHP60,LH195/PHR03,LH195/PHW30,LH195/PHW53,LH195/PHZ51,LH195/Q381,LH198/3IIH6,LH198/PHZ51,LH205/3IIH6,LH209/3IIH6,LH212HT/LH195,LH216/LH195,LH220HT/3IIH6,LH74/PHN82,N192/3IIH6,N209/3IIH6,N217/3IIH6,N218/3IIH6,N28HT/3IIH6,OS420/3IIH6,PB80/PHZ51,PHB09/3IIH6,PHB47/3IIH6,PHB47/PHZ51,PHBB3/3IIH6,PHBW8/3IIH6,PHG29/PHG47,PHG80/3IIH6,PHG80/PHZ51,PHN11_OH43_0001/PHB47,PHN11_PHW65_0323/LH195,PHP02/PHB47,PHP38/LH123HT,PHP38/LH210,PHP38/PHJ65,PHP38/PHM49,PHP38/PHN47,PHP38/PHN82,PHP38/PHP60,PHP38/PHR03,PHP38/PHW30,PHP38/PHW53,PHP38/Q381,PHP85/3IIH6,PHT69/3IIH6,PHV37/3IIH6,PHW52/LH185,PHW52/LH210,PHW52/PHJ65,PHW52/PHN47,PHW52/PHN82,PHW52/PHP60,PHW52/PHR03,PHW52/PHW30,PHW52/PHW53,PHW52/PHZ51,PHW52/Q381,SD101/3IIH6,TX714/PHZ51,TX740/LH195,TX770/LH195,W10004_0008/3IIH6,W10004_0045/3IIH6,W10004_0062/3IIH6,W10004_0072/3IIH6,W10004_0121/3IIH6,W10004_0140/3IIH6,W10004_0148/3IIH6,W10004_0208/3IIH6,W10004_0212/3IIH6,W10004_0225/3IIH6,W10004_0258/3IIH6,W10004_0292/3IIH6,W10005_0107/PHB47,PHN11_PHG47_0251/PHB47,B14A/OH43,B37/H95,B73/MO17,B73/PHM49,CG118/CGR01,CG120/3IIH6,CG120/LH162,CG120/LH185,CG120/PHK05,CG120/PHR25,CG120/PHZ51,CG123/S8324,CG124/CG120,CG124/LH145,CG124/PHHV4,CG124/PHRE1,CG124/S8324,CG60/LH185,CG60/LH82,CGR01/LH82,ICI 441/LH123HT,ICI 441/LH185,ICI 441/LH38,ICI 441/LH51,ICI 441/LH82,ICI 441/PHG29,ICI 441/PHG47,ICI 441/PHG83,ICI 441/PHK56,ICI 441/PHN82,ICI 441/PHZ51,ICI 441/Q381,LH145/LH162,LH145/PHR25,LH185/LH145,LH185/PHRE1,LH185/S8324,LH195/CGR01,LH195/LH38,LH195/LH51,LH195/PHG29,LH195/PHG47,LH195/PHG83,LH195/PHK56,LH198/CGR01,LH198/LH123HT,LH198/LH185,LH198/LH38,LH198/LH51,LH198/LH82,LH198/PHG29,LH198/PHG47,LH198/PHG83,LH198/PHK56,LH198/PHN37,LH198/PHN82,LH198/Q381,LH74/PHM49,LH82/LH145,LH82/PHB47,LH82/S8324,PHB47/LH123HT,PHB47/LH162,PHB47/LH185,PHB47/LH38,PHB47/LH51,PHB47/LH82,PHB47/PHG29,PHB47/PHG47,PHB47/PHG83,PHB47/PHK05,PHB47/PHK56,PHB47/PHN82,PHB47/PHR25,PHB47/Q381,PHG29/CG120,PHG29/LH145,PHG29/PHB47,PHG29/PHHV4,PHG29/PHRE1,PHG29/S8324,PHG47/CG120,PHG47/LH145,PHG47/PHB47,PHG47/PHHV4,PHG47/PHRE1,PHG47/S8324,PHHV4/3IIH6,PHHV4/LH162,PHHV4/LH185,PHHV4/PHK05,PHHV4/PHK56,PHHV4/PHR25,PHHV4/PHZ51,PHJ40/LH82,PHJ89/CG120,PHJ89/LH145,PHJ89/PHHV4,PHJ89/PHRE1,PHJ89/S8324,PHK05/PHRE1,PHK56/PHRE1,PHN66/LH123HT,PHN66/LH185,PHN66/LH38,PHN66/LH51,PHN66/LH82,PHN66/PHG29,PHN66/PHG47,PHN66/PHG83,PHN66/PHK56,PHN66/PHN82,PHN66/PHZ51,PHN66/Q381,PHN82/LH145,PHN82/PHB47,PHN82/PHHV4,PHN82/PHRE1,PHN82/S8324,PHRE1/PHR25,PHW52/LH123HT,PHW52/LH38,PHW52/LH51,PHW52/LH82,PHW52/PHG29,PHW52/PHG47,PHW52/PHG83,PHW52/PHK56,PHW52/PHM49,PHW52/PHN37,PHZ51/LH145,S8324/3IIH6,S8324/LH162,S8324/PHK05,S8324/PHK56,S8324/PHR25,S8324/PHZ51,VA35/LH195,W10005_0147/PHB47,W10008_0069/PHB47,W37A/PHB47,WF9/H95,B97/PHB47,B37/OH43,BGEM-0005-N/LH195,BGEM-0063-N/LH195,BGEM-0089-N/LH195,BGEM-0124-N/LH195,BGEM-0151-N/LH195,BGEM-0182-N/LH195,BGEM-0202-N/LH195,BGEM-0203-N/LH195,BGEM-0206-N/LH195,BGEM-0207-N/LH195,BGEM-0211-N/LH195,BGEM-0227-N/LH195,BGEM-0235-N/LH195,BGEM-0239-N/LH195,BGEM-0246-N/LH195,BGEM-0256-N/LH195,BGEM-0259-N/LH195,GEMN-0269/3IIH6,MO17/PHZ51,Z029E0002/PHZ51,Z031E0012/PHZ51,Z031E0556/PHZ51,Z032E0034/PHZ51,Z032E0081/PHZ51,Z033E0001/PHZ51,Z034E0042/3IIH6,Z034E0042/PHZ51,Z035E0047/PHZ51,Z035E0060/PHZ51,Z036E0057/PHZ51,Z037E0012/3IIH6,Z037E0054/PHZ51,Z038E0057/3IIH6,Z038E0057/PHZ51,MBNIL B004/PHZ51,MBNIL B015/3IIH6,MBNIL B015/PHZ51,MBNIL B040/3IIH6,MBNIL B040/PHZ51,MBNIL B043/3IIH6,MBNIL B043/PHZ51,MBNIL B044/PHZ51,MBNIL B049/PHZ51,MBNIL B055/LH185,MBNIL B055/PHZ51,MBNIL B057/PHZ51,MBNIL B065/3IIH6,MBNIL B065/PHZ51,MBNIL B078/3IIH6,MBNIL B078/PHZ51,MBNIL B102/PHZ51,MBNIL B107/3IIH6,MBNIL B107/PHZ51,MBNIL B111/3IIH6,MBNIL B111/PHZ51,MBNIL B122/3IIH6,MBNIL B122/PHZ51,MBNIL B123/PHZ51,MBNIL B136/PHZ51,MBNIL B154/3IIH6,MBNIL B154/PHZ51,MBNIL B169/PHZ51,MBNIL B175/3IIH6,MBNIL B175/LH185,MBNIL B175/PHZ51,MBNIL B189/3IIH6,MBNIL B189/LH185,MBNIL B189/PHZ51,LH132/LH51,PHG39/PHM49,WF9/MO17,B73/PHP02,LH132/PHP02,PHG39/PHP02,PHJ40/PHP02,MBNIL B004/LH185,MBNIL B015/LH185,MBNIL B055/3IIH6,MBNIL B057/3IIH6,MBNIL B102/3IIH6,MBNIL B102/LH185,MBNIL B123/3IIH6,MBNIL B144/3IIH6,MBNIL B144/LH185,AH83/3IIH6,B111/3IIH6,MS222/3IIH6,TR 9-1-1-6/3IIH6
ARH1,31.869,6.365,23.452,11.617,131.205,46.785,276.075,1.374,1373.139,434.788,88.663,158.286,384.506,696.181,48.513,199.516,19.739,381.571,385.384,230.583,0.026,438.092,14.956,4111.753,256.368,969.844,107.93,4.915,65.306,94.52,8.684,380.879,316.343,51.364,268.355,3.081,827.119,251.77,2955.862,96.329,90.945,555.574,1795.11,125.298,393.098,734.677,649.048,88.881,548.081,11.517,29.507,466.038,1847.52,213.201,248.136,0.66,387.007,59.577,1297.766,67.643,4.636,13.337,613.571,0.506,397.784,1706.403,674.305,477.138,199.515,348.699,5.794,10.147,526.816,1491.166,1778.753,57.985,18.321,178.397,41.368,7.832,0.256,0.029,111.956,152.536,248.613,111.702,15.013,104.803,2128.15,1739.231,50.595,31.516,11.192,836.225,436.62,6.297,84.521,63.729,0.808,460.675,912.317,347.238,144.621,460.099,47.401,292.854,593.865,1138.599,395.021,1471.38,483.338,2068.334,188.092,6.166,1014.098,4.761,51.043,583.788,1.555,807.025,1153.655,65.378,0.571,10.021,402.167,1262.901,21.996,3.115,206.364,293.922,127.496,41.135,4.422,934.037,594.37,753.226,48.155,219.093,1738.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARH2,NA,33.177,83.385,1713.549,73.147,272.711,307.25,2531.899,162.304,975.991,1300.408,231.941,461.467,100.778,551.196,515.03,43.666,NA,685.887,35.656,28.225,NA,NA,276.678,108.464,5.715,42.399,177.447,11.813,NA,22.154,2833.337,333.519,NA,1045.515,222.913,893.604,3302.803,1149.938,545.835,55.596,0.354,209.928,448.033,14.972,0.685,471.209,359.396,165.147,NA,1707.202,177.044,NA,339.892,2.307,450.777,1459.69,230.574,1264.135,392.886,776.309,342.205,28.615,2248.689,1365.724,478.194,511.111,867.601,0.011,184.018,157.681,37.425,918.223,294.461,1436.81,1054.133,305.896,2210.482,3.827,1311.152,31.84,1000.037,175.687,617.865,84.581,6.19,116.577,3.434,19.829,110.492,19.117,77.752,291.648,61.813,1121.877,259.203,1381.967,216.835,144.152,409.13,93.029,14.966,1030.357,1901.754,9.436,61.57,491.96,1450.66,66.112,1.304,47.938,8.216,556.025,2056.736,3.738,121.262,104.706,41.834,13.854,1025.284,513.727,414.374,932.285,410.713,NA,NA,52.081,4493.383,59.586,0.002,211.317,325.261,NA,1209.627,448.605,545.613,0.074,1042.272,0.028,238.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COH1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.337,577.011,NA,NA,758.343,529.478,9.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.39,250.883,87.34,NA,NA,NA,23.228,NA,NA,NA,32.071,NA,NA,NA,NA,NA,3864.744,2.551,NA,NA,1163.835,323.778,NA,12.144,NA,NA,95.312,NA,454.771,NA,NA,NA,NA,376.615,246.136,NA,1.645,NA,NA,NA,1623.769,NA,NA,NA,NA,NA,NA,NA,NA,153.504,NA,7.165,213.406,NA,NA,28.236,NA,NA,NA,868.944,153.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.816,NA,NA,NA,3.962,NA,NA,NA,NA,28.434,792.692,NA,NA,3967.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.473,9.993,18.854,92.525,64.059,583.363,0.046,116.965,5.125,2.959,19.958,167.892,10.307,460.542,87.823,61.88,0.186,126.337,7.138,231.343,42.897,8.23,506.192,31.232,54.752,3.402,29.664,41.537,42.596,544.238,113.391,530.233,21.151,0.083,291.067,0.16,62.132,24.045,219.937,77.447,267.334,76.872,1.436,39.815,194.155,1348.375,173.833,213.056,87.457,0.622,248.453,317.281,70.356,25.628,186.396,41.261,3.345,270.207,0.019,11.013,7.588,168.52,16.502,72.977,1.327,31.921,22.065,61.018,60.439,0.11,16.381,2.381,0,23.074,80.245,27.009,196.467,159.683,45.814,86.371,33.139,470.008,9.745,496.631,25.445,181.547,326.215,0.836,215.935,614.308,122.757,20.55,337.263,41.005,13.708,0.261,10.179,59.857,73.096,5.859,231.768,4.148,532.428,5.027,635.448,90.332,69.348,6.954,77.84,36.608,0.108,60.306,84.144,34.879,8.006,44.414,135.383,143.756,9.833,233.394,89.587,0.19,76.792,72.881,54.563,445.072,70.296,378.912,9.121,254.022,160.998,462.879,913.537,42.448,57.003,175.584,210.415,3.526,108.731,882.758,220.65,8.412,1532.391,144.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEH1,NA,NA,NA,1025.549,887.336,23.71,NA,NA,NA,1644.513,NA,6785.427,2485.267,NA,NA,216.951,1.36,70.937,NA,NA,49.82,NA,NA,20.191,227.473,2850.091,406.074,1068.636,648.466,NA,NA,407.59,NA,NA,0.324,NA,1394.765,NA,2403.664,NA,4.303,NA,1.564,NA,64.23,2133.29,1312.099,NA,52.55,NA,96.913,NA,52.885,NA,146.604,NA,69.413,152.414,NA,659.581,NA,NA,20.909,NA,106.579,NA,NA,NA,NA,543.715,7.522,122.009,5.286,24.146,47.102,154.552,3754.362,1358.668,NA,49.03,NA,1051.997,NA,3031.578,2509.287,76.679,0.628,160.459,2.341,NA,498.937,604.295,48.986,NA,129,1.598,270.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.852,197.659,689.925,359.813,NA,NA,NA,861.587,NA,NA,NA,NA,832.284,203.213,NA,NA,1090.82,NA,402.623,365.963,NA,NA,NA,NA,NA,151.889,106.728,106.361,NA,NA,15.765,59.584,2505.105,365.378,1260.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1121.068,906.259,390.123,160.92,768.175,506.862,41.179,445.617,77.307,232.621,99.058,90.252,91.931,NA,NA,NA,NA,NA,NA,24.387,2165.67,195.385,1111.842,49.67,439.19,NA,667.571,795.618,159.648,707.799,81.443,4.555,1281.576,48.276,25.848,1177.383,54.356,108.346,546.754,NA,NA,NA,689.649,NA,0.08,154.44,39.337,230.811,22.331,128.922,236.775,NA,183.169,13.704,NA,45.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.115,1264.052,6.35,352.667,15.997,26.086,104.694,56.158,131.975,66.559,2.447,56.267,NA,NA,NA,NA,NA,NA,4134.602,106.318,1341.792,69.356,205.51,197.265,176.066,381.942,1060.144,589.966,NA,NA,NA,NA,NA,NA,NA,195.646,10.853,10.555,147.651,353.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GAH1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1357.662,119.64,593.3,NA,25.017,185.896,3580.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6191.995,3803.837,3601.908,NA,NA,149.09,1712.935,1578.296,NA,NA,1517.805,NA,NA,NA,NA,NA,176.901,NA,NA,NA,645.288,4.665,1140.172,358.462,1002.246,643.529,621.135,1285.887,6574.757,5275.076,2106.555,1635.06,546.838,2257.772,16.129,NA,4.038,NA,NA,88.262,3185.609,NA,2440.432,NA,NA,NA,NA,NA,NA,104.043,NA,NA,110.6,NA,NA,643.976,NA,206.788,1061.93,763.257,4295.99,18.629,63.36,850.54,3.284,2254.923,57.308,3008.704,933.522,33.964,163.854,1913.423,NA,NA,NA,3.886,194.686,112.511,1680.013,65.333,301.961,133.16,389.224,472.488,5082.199,2880.082,NA,213.174,304.716,3984.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3207.645,226.152,10.577,70.962,130.346,1.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,844.697,NA,NA,NA,NA,NA,NA,NA,NA,1533.589,NA,NA,1196.702,853.446,22.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GAH2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1890.049,229.229,NA,NA,402.296,1363.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.321,762.559,2542.964,NA,NA,NA,476.253,NA,NA,NA,43.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.051,NA,NA,NA,12.836,NA,NA,NA,NA,NA,NA,NA,NA,128.298,NA,NA,434.827,NA,NA,394.949,NA,NA,1713.895,200.268,902.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.59,0.112,741.838,442.935,221.81,177.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.632,NA,NA,NA,NA,NA,NA,NA,NA,3.398,364.907,5.705,633.667,1859.772,58.478,0,235.567,220.49,1.793,78.628,13.347,371.161,430.251,6.954,371.341,280.334,668.625,107.208,0.078,47.094,943.329,382.109,62.423,55.798,666.432,1.83,4.785,0,8.355,976.34,133.043,95.949,646.715,315.707,52.846,135.059,49.847,478.291,268.934,710.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IAH1,NA,NA,121.613,37.577,43.811,126.441,NA,NA,110.924,0.118,NA,25.813,0.497,NA,47.208,119.468,22.521,0.117,388.827,40.322,284.329,NA,NA,2.89,35.777,25.809,14.336,8.135,0.711,NA,NA,90.167,NA,NA,14.201,NA,1877.229,149.099,270.781,1.534,24.092,NA,236.768,NA,8.224,159.666,127.84,NA,14.675,NA,12.478,46.581,3.193,351.596,277.677,NA,460.89,1.507,2.148,76.729,87.142,108.143,14.538,69.166,0.24,25.598,10.641,9.446,357.718,178.757,28.077,29.133,362.635,92.672,13.83,581.018,1288.993,556.634,195.312,146.851,NA,2.754,NA,32.56,211.762,357.353,1069.966,70.173,16.52,1.493,222.766,67.025,57.456,4.559,421.778,21.376,46.747,416.383,138.619,25.57,98.825,69.309,3.021,30.016,0.475,247.986,225.484,2.795,30.554,24.667,157.715,357.057,799.547,11.308,28.057,62.017,NA,49.052,50.499,628.443,40.87,308.663,NA,NA,93.401,4.863,21.608,18.45,NA,NA,NA,NA,NA,2.52,42.596,22.762,129.501,NA,0.345,261.093,195.658,NA,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.892,350.677,298.111,208.916,86.69,304.515,4.162,1.377,281.115,24.266,202.957,179.443,NA,NA,NA,NA,NA,NA,171.083,421.038,164.327,57.408,11.571,277.812,NA,141.398,123.036,8.058,98.733,82.035,28.27,463.006,49.221,30.463,741.62,212.885,3.731,NA,NA,NA,NA,5.434,NA,265.874,98.894,12.398,11.833,150.907,190.64,1.678,NA,17.246,210.693,NA,454.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.423,17.378,118.739,410.902,2.753,274.051,25.536,23.419,128.342,1.333,686.248,178.454,NA,NA,NA,NA,NA,NA,287.941,166.312,7.065,15.123,20.115,95.095,14.752,42.038,NA,244.411,NA,NA,NA,NA,NA,NA,NA,310.714,NA,NA,NA,NA,NA,NA,12.434,95.848,222.918,36.761,19.995,4.477,38.022,590.676,NA,NA,449.96,90.508,96.87,34.702,109.034,65.958,1018.436,40.728,26.67,0.733,141.469,NA,0.752,NA,NA,149.26,140.362,12.017,NA,NA,8.518,NA,218.618,37.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
