env_code	2FACC/3IIH6	6F629/3IIH6	A632/3IIH6	A634/3IIH6	A635/3IIH6	A679/3IIH6	A680/3IIH6	B104/3IIH6	B109/3IIH6	B110/3IIH6	B119/3IIH6	B14A/H95	B14A/MO17	B37/MO17	B73/3IIH6	B73/PHN82	B73/PHZ51	B73/TX6252	B84/3IIH6	BSSSC0_001/3IIH6	BSSSC0_002/3IIH6	BSSSC0_005/3IIH6	BSSSC0_008/3IIH6	BSSSC0_012/3IIH6	BSSSC0_015/3IIH6	BSSSC0_017/3IIH6	BSSSC0_020/3IIH6	BSSSC0_024/3IIH6	BSSSC0_026/3IIH6	BSSSC0_029/3IIH6	BSSSC0_038/3IIH6	BSSSC0_054/3IIH6	BSSSC0_057/3IIH6	BSSSC0_060/3IIH6	CG102/3IIH6	CG106/3IIH6	CG44/CGR01	CG60/LH162	CGR03/CG108	CO258/3IIH6	DKFBHJ/3IIH6	F42/H95	F42/MO17	F42/OH43	FBLA/3IIH6	FR19/3IIH6	GEMN-0268/3IIH6	H122W/3IIH6	H84/3IIH6	H91/3IIH6	I159/3IIH6	ILL.HY/3IIH6	LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195	LH145/3IIH6	LH149/3IIH6	LH195/3IIH6	LH195/LH123HT	LH195/LH185	LH195/LH210	LH195/LH82	LH195/PHJ65	LH195/PHM49	LH195/PHN37	LH195/PHN47	LH195/PHN82	LH195/PHP60	LH195/PHR03	LH195/PHW30	LH195/PHW53	LH195/PHZ51	LH195/Q381	LH198/3IIH6	LH198/PHZ51	LH205/3IIH6	LH209/3IIH6	LH212HT/LH195	LH216/LH195	LH220HT/3IIH6	LH74/PHN82	N192/3IIH6	N209/3IIH6	N217/3IIH6	N218/3IIH6	N28HT/3IIH6	OS420/3IIH6	PB80/PHZ51	PHB09/3IIH6	PHB47/3IIH6	PHB47/PHZ51	PHBB3/3IIH6	PHBW8/3IIH6	PHG29/PHG47	PHG80/3IIH6	PHG80/PHZ51	PHN11_OH43_0001/PHB47	PHN11_PHW65_0323/LH195	PHP02/PHB47	PHP38/LH123HT	PHP38/LH210	PHP38/PHJ65	PHP38/PHM49	PHP38/PHN47	PHP38/PHN82	PHP38/PHP60	PHP38/PHR03	PHP38/PHW30	PHP38/PHW53	PHP38/Q381	PHP85/3IIH6	PHT69/3IIH6	PHV37/3IIH6	PHW52/LH185	PHW52/LH210	PHW52/PHJ65	PHW52/PHN47	PHW52/PHN82	PHW52/PHP60	PHW52/PHR03	PHW52/PHW30	PHW52/PHW53	PHW52/PHZ51	PHW52/Q381	SD101/3IIH6	TX714/PHZ51	TX740/LH195	TX770/LH195	W10004_0008/3IIH6	W10004_0045/3IIH6	W10004_0062/3IIH6	W10004_0072/3IIH6	W10004_0121/3IIH6	W10004_0140/3IIH6	W10004_0148/3IIH6	W10004_0208/3IIH6	W10004_0212/3IIH6	W10004_0225/3IIH6	W10004_0258/3IIH6	W10004_0292/3IIH6	W10005_0107/PHB47	PHN11_PHG47_0251/PHB47	B14A/OH43	B37/H95	B73/MO17	B73/PHM49	CG118/CGR01	CG120/3IIH6	CG120/LH162	CG120/LH185	CG120/PHK05	CG120/PHR25	CG120/PHZ51	CG123/S8324	CG124/CG120	CG124/LH145	CG124/PHHV4	CG124/PHRE1	CG124/S8324	CG60/LH185	CG60/LH82	CGR01/LH82	ICI 441/LH123HT	ICI 441/LH185	ICI 441/LH38	ICI 441/LH51	ICI 441/LH82	ICI 441/PHG29	ICI 441/PHG47	ICI 441/PHG83	ICI 441/PHK56	ICI 441/PHN82	ICI 441/PHZ51	ICI 441/Q381	LH145/LH162	LH145/PHR25	LH185/LH145	LH185/PHRE1	LH185/S8324	LH195/CGR01	LH195/LH38	LH195/LH51	LH195/PHG29	LH195/PHG47	LH195/PHG83	LH195/PHK56	LH198/CGR01	LH198/LH123HT	LH198/LH185	LH198/LH38	LH198/LH51	LH198/LH82	LH198/PHG29	LH198/PHG47	LH198/PHG83	LH198/PHK56	LH198/PHN37	LH198/PHN82	LH198/Q381	LH74/PHM49	LH82/LH145	LH82/PHB47	LH82/S8324	PHB47/LH123HT	PHB47/LH162	PHB47/LH185	PHB47/LH38	PHB47/LH51	PHB47/LH82	PHB47/PHG29	PHB47/PHG47	PHB47/PHG83	PHB47/PHK05	PHB47/PHK56	PHB47/PHN82	PHB47/PHR25	PHB47/Q381	PHG29/CG120	PHG29/LH145	PHG29/PHB47	PHG29/PHHV4	PHG29/PHRE1	PHG29/S8324	PHG47/CG120	PHG47/LH145	PHG47/PHB47	PHG47/PHHV4	PHG47/PHRE1	PHG47/S8324	PHHV4/3IIH6	PHHV4/LH162	PHHV4/LH185	PHHV4/PHK05	PHHV4/PHK56	PHHV4/PHR25	PHHV4/PHZ51	PHJ40/LH82	PHJ89/CG120	PHJ89/LH145	PHJ89/PHHV4	PHJ89/PHRE1	PHJ89/S8324	PHK05/PHRE1	PHK56/PHRE1	PHN66/LH123HT	PHN66/LH185	PHN66/LH38	PHN66/LH51	PHN66/LH82	PHN66/PHG29	PHN66/PHG47	PHN66/PHG83	PHN66/PHK56	PHN66/PHN82	PHN66/PHZ51	PHN66/Q381	PHN82/LH145	PHN82/PHB47	PHN82/PHHV4	PHN82/PHRE1	PHN82/S8324	PHRE1/PHR25	PHW52/LH123HT	PHW52/LH38	PHW52/LH51	PHW52/LH82	PHW52/PHG29	PHW52/PHG47	PHW52/PHG83	PHW52/PHK56	PHW52/PHM49	PHW52/PHN37	PHZ51/LH145	S8324/3IIH6	S8324/LH162	S8324/PHK05	S8324/PHK56	S8324/PHR25	S8324/PHZ51	VA35/LH195	W10005_0147/PHB47	W10008_0069/PHB47	W37A/PHB47	WF9/H95	B97/PHB47	B37/OH43	BGEM-0005-N/LH195	BGEM-0063-N/LH195	BGEM-0089-N/LH195	BGEM-0124-N/LH195	BGEM-0151-N/LH195	BGEM-0182-N/LH195	BGEM-0202-N/LH195	BGEM-0203-N/LH195	BGEM-0206-N/LH195	BGEM-0207-N/LH195	BGEM-0211-N/LH195	BGEM-0227-N/LH195	BGEM-0235-N/LH195	BGEM-0239-N/LH195	BGEM-0246-N/LH195	BGEM-0256-N/LH195	BGEM-0259-N/LH195	GEMN-0269/3IIH6	MO17/PHZ51	Z029E0002/PHZ51	Z031E0012/PHZ51	Z031E0556/PHZ51	Z032E0034/PHZ51	Z032E0081/PHZ51	Z033E0001/PHZ51	Z034E0042/3IIH6	Z034E0042/PHZ51	Z035E0047/PHZ51	Z035E0060/PHZ51	Z036E0057/PHZ51	Z037E0012/3IIH6	Z037E0054/PHZ51	Z038E0057/3IIH6	Z038E0057/PHZ51	MBNIL B004/PHZ51	MBNIL B015/3IIH6	MBNIL B015/PHZ51	MBNIL B040/3IIH6	MBNIL B040/PHZ51	MBNIL B043/3IIH6	MBNIL B043/PHZ51	MBNIL B044/PHZ51	MBNIL B049/PHZ51	MBNIL B055/LH185	MBNIL B055/PHZ51	MBNIL B057/PHZ51	MBNIL B065/3IIH6	MBNIL B065/PHZ51	MBNIL B078/3IIH6	MBNIL B078/PHZ51	MBNIL B102/PHZ51	MBNIL B107/3IIH6	MBNIL B107/PHZ51	MBNIL B111/3IIH6	MBNIL B111/PHZ51	MBNIL B122/3IIH6	MBNIL B122/PHZ51	MBNIL B123/PHZ51	MBNIL B136/PHZ51	MBNIL B154/3IIH6	MBNIL B154/PHZ51	MBNIL B169/PHZ51	MBNIL B175/3IIH6	MBNIL B175/LH185	MBNIL B175/PHZ51	MBNIL B189/3IIH6	MBNIL B189/LH185	MBNIL B189/PHZ51	LH132/LH51	PHG39/PHM49	WF9/MO17	B73/PHP02	LH132/PHP02	PHG39/PHP02	PHJ40/PHP02	MBNIL B004/LH185	MBNIL B015/LH185	MBNIL B055/3IIH6	MBNIL B057/3IIH6	MBNIL B102/3IIH6	MBNIL B102/LH185	MBNIL B123/3IIH6	MBNIL B144/3IIH6	MBNIL B144/LH185	AH83/3IIH6	B111/3IIH6	MS222/3IIH6	TR 9-1-1-6/3IIH6	BGEM-0040-N/LH195	BGEM-0125-N/LH195	BGEM-0129-N/LH195	LH123HT/3IIH6	PHG39/PHN82	PHP38/LH185	Z034E0064/PHZ51
ARH1	31.869	6.365	23.452	11.617	131.205	46.785	276.075	1.374	1373.139	434.788	88.663	156.47	490.534	891.488	48.513	214.41	14.435	458.573	385.384	230.583	0.026	438.092	14.956	4111.753	256.368	969.844	107.93	4.915	65.306	94.52	8.684	380.879	316.343	51.364	268.355	3.081	772.146	264.379	2907.907	96.329	90.945	547.635	2021.108	442.752	393.098	734.677	834.521	88.881	548.081	11.517	29.507	466.038	1724.203	249.129	248.136	0.66	429.903	97.079	1291.417	60.986	1.009	11.66	440.137	0.08	400.606	1689.842	630.276	337.335	233.697	322.424	5.387	10.147	682.506	1491.166	1778.753	70.818	12.117	178.397	41.893	7.832	0.256	0.029	111.956	152.536	248.613	127.84	15.013	91.069	2491.364	1739.231	50.595	9.81	11.192	949.814	515.756	41.712	55.28	117.33	1.255	346.328	1056.061	353.745	164.341	477.607	44.009	354.359	625.393	1251.811	395.021	1471.38	483.338	2318.942	248.307	25.569	897.328	9.216	167.667	556.97	9.855	751.335	1110.942	82.275	0.571	13.011	801.651	1047.183	21.996	3.115	206.364	293.922	127.496	41.135	4.422	934.037	594.37	753.226	48.155	219.093	1785.602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ARH2	NA	33.177	83.385	1713.549	73.147	272.711	307.25	2531.899	162.304	975.991	1300.408	214.291	518.77	231.747	551.196	592.214	55.218	NA	685.887	35.656	28.225	NA	NA	276.678	108.464	5.715	42.399	177.447	11.813	NA	22.154	2833.337	333.519	NA	1045.515	222.913	913.678	3357.033	1082.826	545.835	55.596	0.323	258	238.505	14.972	0.685	562.429	359.396	165.147	NA	1707.202	177.044	NA	308.104	2.307	450.777	1315.461	312.829	1257.252	285.425	707.593	332.626	22.455	2293.556	1377.421	468.588	469.188	657.189	1.372	213.956	175.543	37.425	929.747	294.461	1436.81	999.47	282.101	2210.482	16.393	1311.152	31.84	1000.037	175.687	617.865	84.581	7.421	116.577	10.641	13.616	110.492	19.117	69.376	291.648	102.367	1106.839	165.489	1371.088	318.795	138.374	292.149	50.791	16.48	975.143	1940.688	7.819	94.609	461.337	1590.949	66.112	1.304	47.938	0.156	455.215	1808.313	0.02	117.308	40.947	50.194	33.649	1096.672	510.875	385.684	932.285	378.38	NA	NA	52.081	4493.383	59.586	0.002	211.317	325.261	NA	1209.627	448.605	545.613	0.074	1042.272	0.164	232.694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COH1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	263.774	693.864	NA	NA	798.255	561.004	25.673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	87.917	243.314	77.51	NA	NA	NA	52.26	NA	NA	NA	6.242	NA	NA	NA	NA	NA	4042.121	7.436	NA	NA	1082.376	249.478	NA	18.852	NA	NA	42.659	NA	458.445	NA	NA	NA	NA	347.027	247.732	NA	14.927	NA	NA	NA	1561.45	NA	NA	NA	NA	NA	NA	NA	NA	167.86	NA	3.448	129	NA	NA	55.426	NA	NA	NA	658.146	119.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.564	NA	NA	NA	1.739	NA	NA	NA	NA	34.156	846.381	NA	NA	3104.666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.766	7.768	97.767	90.034	181.861	539.817	77.518	296.195	120.885	11.806	12.58	202.264	1.435	536.997	39.231	4.758	101.978	120.34	80.849	363.373	46.819	239.876	284.516	74.598	43.439	0.693	50.905	35.021	36.361	536.539	146.605	531.923	10.768	2.85	21.499	20.268	215.305	2.934	417.254	15.62	310.979	66.965	1.053	60.315	198.896	1302.582	24.457	169.372	66.847	4.166	264.179	243.222	90.94	9.468	149.284	17.357	0.935	242.368	1.322	23.534	312.618	139.505	198.891	60.222	520.6	31.418	25.77	72.819	82.072	0.075	14.564	9.131	210.479	17.929	95.02	71.851	190.856	64.412	30.994	38.357	59.497	282.236	149.61	474.668	52.384	1.613	136.169	97.702	4.167	258.903	101.427	82.501	199.336	82	108.447	13.217	59.022	341.069	15.59	40.343	172.416	0.365	509.116	16.156	490.47	9.428	54.361	15.877	84.893	24.398	3.34	32.725	118.01	40.795	6.965	12.087	76.954	152.688	183.34	309.888	271.462	0.165	41.215	52.366	37.062	433.801	61.002	351.997	7.608	255.701	198.255	348.558	47.168	30.416	166.412	136.434	465.695	232.024	12.413	1017.177	332.257	0.071	851.679	143.021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DEH1	NA	NA	NA	1025.549	887.336	23.71	NA	NA	NA	1644.513	NA	6959.51	2528.68	NA	NA	294.051	4.464	34.701	NA	NA	49.82	NA	NA	20.191	227.473	2850.091	406.074	1068.636	648.466	NA	NA	407.59	NA	NA	0.324	NA	1303.844	NA	2542.203	NA	4.303	NA	4.503	NA	64.23	2133.29	1238.05	NA	52.55	NA	96.913	NA	68.286	NA	146.604	NA	118.235	228.092	NA	441.726	NA	NA	37.983	NA	111.135	NA	NA	NA	NA	484.761	2.285	122.009	23.187	24.146	47.102	208.204	3830.867	1358.668	NA	49.03	NA	1051.997	NA	3031.578	2509.287	93.447	0.628	115.86	0.042	NA	498.937	561.281	48.986	NA	168.868	2.183	303.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	142.852	197.659	689.925	512.324	NA	NA	NA	915.059	NA	NA	NA	NA	801.087	218.669	NA	NA	1173.766	NA	402.623	365.963	NA	NA	NA	NA	NA	151.889	106.728	106.361	NA	NA	15.635	70.193	2524.263	322.678	1295.148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	743.161	1380.63	555.524	136.25	699.522	416.121	33.143	419.748	73.702	291.723	99.974	61.622	61.386	NA	NA	NA	NA	NA	NA	42.86	2234.338	201.458	1236.814	46.73	406.795	NA	773.893	714.71	201.748	675.443	39.039	12.763	1465.8	26.537	5.094	1207.156	39.479	136.378	333.45	NA	NA	NA	742.075	NA	2.152	142.865	28.812	282.307	23.007	135.578	183.208	NA	171.302	22.007	NA	48.566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	61.602	1035.609	1.754	418.904	20.155	13.808	69.815	101.109	87.817	57.088	1.758	12.311	NA	NA	NA	NA	NA	NA	4520.622	142.564	1225.262	63.861	185.419	173.273	167.468	384.519	1172.831	429.571	NA	NA	NA	NA	NA	NA	NA	162.536	0	34.388	114.88	372.068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GAH1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1381.213	83.387	675.113	NA	14.611	166.029	3333.023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6223.997	3789.623	3695.354	NA	NA	147.011	1552.125	1524.825	NA	NA	1725.926	NA	NA	NA	NA	NA	213.068	NA	NA	NA	727.887	0.037	1146.485	433.776	926.782	656.335	720.424	1253.577	6554.985	5306.003	2191.113	1946.081	490.843	2346.07	13.278	NA	10.253	NA	NA	85.039	3269.385	NA	2318.602	NA	NA	NA	NA	NA	NA	107.421	NA	NA	72.463	NA	NA	712.071	NA	271.924	1022.321	970.694	4402.738	1.695	67.142	1035.748	0.376	2237.494	45.299	2961.96	949.816	58.348	147.016	1764.829	NA	NA	NA	1.101	259.682	177.685	1847.887	69.344	614.263	147.224	472.228	519.492	5050.333	2791.965	NA	232.909	502.302	4374.181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3165.796	228.949	0.697	74.696	233.293	0.027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	317.031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	812.839	NA	NA	NA	NA	NA	NA	NA	NA	1386.527	NA	NA	1718.271	859.447	83.768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GAH2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1863.047	177.467	NA	NA	356.798	1308.961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	68.695	768.471	2621.01	NA	NA	NA	392.936	NA	NA	NA	85.233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.327	NA	NA	NA	18.672	NA	NA	NA	NA	NA	NA	NA	NA	132.267	NA	NA	523.785	NA	NA	449.481	NA	NA	1661.833	312.848	952.279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	327.822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	255.499	0.056	983.372	434.121	353.03	210.349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48.479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	291.895	NA	NA	NA	NA	NA	NA	NA	NA	0.008	247.886	0.399	1030.764	1851.235	6.755	0	837.22	123.025	5.225	3.422	38.53	97.502	312.254	17.465	209.269	176.6	329.946	260.055	16.956	40.889	528.404	122.385	14.127	10.896	509.134	7.863	21.325	0.135	36.888	1049.047	139.691	200.784	411.342	275.255	1.687	288.624	2.591	221.233	191.55	575.014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IAH1	NA	NA	121.613	37.577	43.811	126.441	NA	NA	110.924	0.118	NA	14.846	0.648	NA	47.208	186.313	14.069	5.259	388.827	40.322	284.329	NA	NA	2.89	35.777	25.809	14.336	8.135	0.711	NA	NA	90.167	NA	NA	14.201	NA	1742.188	119.093	323.96	1.534	24.092	NA	218.671	NA	8.224	159.666	143.228	NA	14.675	NA	12.478	46.581	0.756	374.307	277.677	NA	587.811	16.672	2.468	198.727	63.436	114.113	1.879	60.924	0.061	23.23	4.988	1.155	307.19	217.936	45.4	29.133	244.189	92.672	13.83	704.609	1331.922	556.634	98.28	146.851	NA	2.754	NA	32.56	211.762	402.993	1069.966	39.466	38.428	1.493	222.766	45.726	57.456	0.212	516.225	4.296	29.557	289.223	144.905	2.73	160.687	65.9	0.626	35.534	0.977	316.466	248.943	13.147	30.554	24.667	157.715	227.212	943.344	0.086	9.257	44.901	NA	40.117	87.683	570.179	50.774	292.693	NA	NA	48.02	0.18	21.608	18.45	NA	NA	NA	NA	NA	2.52	42.596	22.762	129.501	NA	0.268	234.606	175.116	NA	0.217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	233.999	514.396	335.429	172.694	50.708	328.841	1.949	0.919	221.218	24.736	157.187	134.099	NA	NA	NA	NA	NA	NA	130.283	452.723	170.101	32.351	10.127	305.67	NA	96.806	91.529	19.92	111.8	38.217	14.649	580.461	78.79	71.354	722.409	181.237	10.536	NA	NA	NA	NA	1.732	NA	203.206	89.357	19.869	26.079	152.719	199.005	10.326	NA	13.905	241.482	NA	443.297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.43	1.787	147.253	343.099	1.327	323.837	48.951	56.13	83.475	0.281	673.373	306.015	NA	NA	NA	NA	NA	NA	400.321	125.646	18.858	17.957	27.346	113.739	12.258	41.159	NA	373.402	NA	NA	NA	NA	NA	NA	NA	274.079	NA	NA	NA	NA	NA	NA	55.476	72.458	213.407	71.403	28.518	0.162	26.228	483.355	NA	NA	366.676	57.006	72.879	32.852	156.609	34.172	1110.349	60.837	16.471	1.822	122.486	NA	0.047	NA	NA	115.117	184.929	14.954	NA	NA	22.778	NA	245.116	27.469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
