pop_code,Day_x,Day_y,window,R_Temp,R_DewPoint,R_Humidity,nR_Temp,nR_DewPoint,nR_Humidity
1,26,78,52,NA,NA,NA,NA,NA,NA
1,26,79,53,NA,NA,NA,NA,NA,NA
1,26,80,54,NA,NA,NA,NA,NA,NA
1,26,81,55,NA,NA,NA,NA,NA,NA
1,26,82,56,NA,NA,NA,NA,NA,NA
1,26,83,57,NA,NA,NA,NA,NA,NA
1,26,84,58,NA,NA,NA,NA,NA,NA
1,26,85,59,NA,NA,NA,NA,NA,NA
1,26,86,60,NA,NA,NA,NA,NA,NA
1,26,87,61,NA,NA,NA,NA,NA,NA
1,26,88,62,NA,NA,NA,NA,NA,NA
1,26,89,63,NA,NA,NA,NA,NA,NA
1,26,90,64,NA,NA,NA,NA,NA,NA
1,26,91,65,NA,NA,NA,NA,NA,NA
1,26,92,66,NA,NA,NA,NA,NA,NA
1,26,93,67,NA,NA,NA,NA,NA,NA
1,26,94,68,NA,NA,NA,NA,NA,NA
1,26,95,69,NA,NA,NA,NA,NA,NA
1,26,96,70,NA,NA,NA,NA,NA,NA
1,26,97,71,NA,NA,NA,NA,NA,NA
1,26,98,72,NA,NA,NA,NA,NA,NA
1,26,99,73,NA,NA,NA,NA,NA,NA
1,26,100,74,NA,NA,NA,NA,NA,NA
1,27,33,6,-0.3195,NA,-0.1081,0.3195,NA,0.1081
1,27,34,7,-0.3156,NA,-0.1342,0.3156,NA,0.1342
1,27,35,8,-0.3316,NA,-0.1501,0.3316,NA,0.1501
1,27,36,9,-0.3446,NA,-0.1724,0.3446,NA,0.1724
1,27,37,10,-0.3648,NA,-0.2027,0.3648,NA,0.2027
1,27,38,11,-0.3645,NA,-0.2328,0.3645,NA,0.2328
1,27,39,12,-0.3787,NA,-0.2434,0.3787,NA,0.2434
1,27,40,13,-0.3874,NA,-0.2442,0.3874,NA,0.2442
1,27,41,14,NA,NA,-0.2461,NA,NA,0.2461
1,27,42,15,NA,NA,-0.2663,NA,NA,0.2663
1,27,43,16,NA,NA,-0.2938,NA,NA,0.2938
1,27,44,17,NA,NA,-0.3285,NA,NA,0.3285
1,27,45,18,NA,NA,-0.3617,NA,NA,0.3617
1,27,46,19,NA,NA,-0.3869,NA,NA,0.3869
1,27,47,20,NA,NA,-0.4191,NA,NA,0.4191
1,27,48,21,NA,NA,-0.4346,NA,NA,0.4346
1,27,49,22,NA,NA,-0.4427,NA,NA,0.4427
1,27,50,23,NA,NA,-0.4483,NA,NA,0.4483
1,27,51,24,NA,NA,-0.4402,NA,NA,0.4402
1,27,52,25,NA,NA,-0.4275,NA,NA,0.4275
1,27,53,26,NA,NA,-0.4181,NA,NA,0.4181
1,27,54,27,NA,NA,-0.4015,NA,NA,0.4015
1,27,55,28,NA,NA,-0.3864,NA,NA,0.3864
1,27,56,29,NA,NA,-0.3688,NA,NA,0.3688
1,27,57,30,NA,NA,-0.3683,NA,NA,0.3683
1,27,58,31,NA,NA,-0.3711,NA,NA,0.3711
1,27,59,32,NA,NA,-0.3797,NA,NA,0.3797
1,27,60,33,NA,NA,-0.3924,NA,NA,0.3924
1,27,61,34,NA,NA,-0.4073,NA,NA,0.4073
1,27,62,35,NA,NA,-0.4192,NA,NA,0.4192
1,27,63,36,NA,NA,NA,NA,NA,NA
1,27,64,37,NA,NA,NA,NA,NA,NA
1,27,65,38,NA,NA,NA,NA,NA,NA
1,27,66,39,NA,NA,NA,NA,NA,NA
1,27,67,40,NA,NA,NA,NA,NA,NA
1,27,68,41,NA,NA,NA,NA,NA,NA
1,27,69,42,NA,NA,NA,NA,NA,NA
1,27,70,43,NA,NA,NA,NA,NA,NA
1,27,71,44,NA,NA,NA,NA,NA,NA
1,27,72,45,NA,NA,NA,NA,NA,NA
1,27,73,46,NA,NA,NA,NA,NA,NA
1,27,74,47,NA,NA,NA,NA,NA,NA
1,27,75,48,NA,NA,NA,NA,NA,NA
1,27,76,49,NA,NA,NA,NA,NA,NA
1,27,77,50,NA,NA,NA,NA,NA,NA
1,27,78,51,NA,NA,NA,NA,NA,NA
1,27,79,52,NA,NA,NA,NA,NA,NA
1,27,80,53,NA,NA,NA,NA,NA,NA
1,27,81,54,NA,NA,NA,NA,NA,NA
1,27,82,55,NA,NA,NA,NA,NA,NA
1,27,83,56,NA,NA,NA,NA,NA,NA
1,27,84,57,NA,NA,NA,NA,NA,NA
1,27,85,58,NA,NA,NA,NA,NA,NA
1,27,86,59,NA,NA,NA,NA,NA,NA
1,27,87,60,NA,NA,NA,NA,NA,NA
1,27,88,61,NA,NA,NA,NA,NA,NA
1,27,89,62,NA,NA,NA,NA,NA,NA
1,27,90,63,NA,NA,NA,NA,NA,NA
1,27,91,64,NA,NA,NA,NA,NA,NA
1,27,92,65,NA,NA,NA,NA,NA,NA
1,27,93,66,NA,NA,NA,NA,NA,NA
1,27,94,67,NA,NA,NA,NA,NA,NA
1,27,95,68,NA,NA,NA,NA,NA,NA
1,27,96,69,NA,NA,NA,NA,NA,NA
1,27,97,70,NA,NA,NA,NA,NA,NA
1,27,98,71,NA,NA,NA,NA,NA,NA
1,27,99,72,NA,NA,NA,NA,NA,NA
1,27,100,73,NA,NA,NA,NA,NA,NA
1,28,34,6,-0.2859,NA,-0.1413,0.2859,NA,0.1413
1,28,35,7,-0.3061,NA,-0.1583,0.3061,NA,0.1583
1,28,36,8,-0.3225,NA,-0.1822,0.3225,NA,0.1822
1,28,37,9,-0.3464,NA,-0.2145,0.3464,NA,0.2145
1,28,38,10,-0.3463,NA,-0.2458,0.3463,NA,0.2458
1,28,39,11,-0.3619,NA,-0.2558,0.3619,NA,0.2558
1,28,40,12,-0.3706,NA,-0.2551,0.3706,NA,0.2551
1,28,41,13,NA,NA,-0.2552,NA,NA,0.2552
1,28,42,14,NA,NA,-0.2752,NA,NA,0.2752
1,28,43,15,NA,NA,-0.3026,NA,NA,0.3026
1,28,44,16,NA,NA,-0.3373,NA,NA,0.3373
1,28,45,17,NA,NA,-0.3701,NA,NA,0.3701
1,28,46,18,NA,NA,-0.3943,NA,NA,0.3943
1,28,47,19,NA,NA,-0.4263,NA,NA,0.4263
1,28,48,20,NA,NA,-0.4412,NA,NA,0.4412
1,28,49,21,NA,NA,-0.4488,NA,NA,0.4488
1,28,50,22,NA,NA,-0.4535,NA,NA,0.4535
1,28,51,23,NA,NA,-0.4443,NA,NA,0.4443
1,28,52,24,NA,NA,-0.4307,NA,NA,0.4307
1,28,53,25,NA,NA,-0.4205,NA,NA,0.4205
1,28,54,26,NA,NA,-0.4033,NA,NA,0.4033
1,28,55,27,NA,NA,-0.388,NA,NA,0.388
1,28,56,28,NA,NA,-0.3697,NA,NA,0.3697
1,28,57,29,NA,NA,-0.3688,NA,NA,0.3688
1,28,58,30,NA,NA,-0.3716,NA,NA,0.3716
1,28,59,31,NA,NA,-0.3806,NA,NA,0.3806
1,28,60,32,NA,NA,-0.3936,NA,NA,0.3936
1,28,61,33,NA,NA,-0.4082,NA,NA,0.4082
1,28,62,34,NA,NA,-0.4199,NA,NA,0.4199
1,28,63,35,NA,NA,NA,NA,NA,NA
1,28,64,36,NA,NA,NA,NA,NA,NA
1,28,65,37,NA,NA,NA,NA,NA,NA
1,28,66,38,NA,NA,NA,NA,NA,NA
1,28,67,39,NA,NA,NA,NA,NA,NA
1,28,68,40,NA,NA,NA,NA,NA,NA
1,28,69,41,NA,NA,NA,NA,NA,NA
1,28,70,42,NA,NA,NA,NA,NA,NA
1,28,71,43,NA,NA,NA,NA,NA,NA
1,28,72,44,NA,NA,NA,NA,NA,NA
1,28,73,45,NA,NA,NA,NA,NA,NA
1,28,74,46,NA,NA,NA,NA,NA,NA
1,28,75,47,NA,NA,NA,NA,NA,NA
1,28,76,48,NA,NA,NA,NA,NA,NA
1,28,77,49,NA,NA,NA,NA,NA,NA
1,28,78,50,NA,NA,NA,NA,NA,NA
1,28,79,51,NA,NA,NA,NA,NA,NA
1,28,80,52,NA,NA,NA,NA,NA,NA
1,28,81,53,NA,NA,NA,NA,NA,NA
1,28,82,54,NA,NA,NA,NA,NA,NA
1,28,83,55,NA,NA,NA,NA,NA,NA
1,28,84,56,NA,NA,NA,NA,NA,NA
1,28,85,57,NA,NA,NA,NA,NA,NA
1,28,86,58,NA,NA,NA,NA,NA,NA
1,28,87,59,NA,NA,NA,NA,NA,NA
1,28,88,60,NA,NA,NA,NA,NA,NA
1,28,89,61,NA,NA,NA,NA,NA,NA
1,28,90,62,NA,NA,NA,NA,NA,NA
1,28,91,63,NA,NA,NA,NA,NA,NA
1,28,92,64,NA,NA,NA,NA,NA,NA
1,28,93,65,NA,NA,NA,NA,NA,NA
1,28,94,66,NA,NA,NA,NA,NA,NA
1,28,95,67,NA,NA,NA,NA,NA,NA
1,28,96,68,NA,NA,NA,NA,NA,NA
1,28,97,69,NA,NA,NA,NA,NA,NA
1,28,98,70,NA,NA,NA,NA,NA,NA
1,28,99,71,NA,NA,NA,NA,NA,NA
1,28,100,72,NA,NA,NA,NA,NA,NA
1,29,35,6,-0.2919,NA,-0.1423,0.2919,NA,0.1423
1,29,36,7,-0.3113,NA,-0.1694,0.3113,NA,0.1694
1,29,37,8,-0.3383,NA,-0.206,0.3383,NA,0.206
1,29,38,9,-0.3384,NA,-0.2398,0.3384,NA,0.2398
1,29,39,10,-0.355,NA,-0.2488,0.355,NA,0.2488
1,29,40,11,-0.3636,NA,-0.2469,0.3636,NA,0.2469
1,29,41,12,NA,NA,-0.246,NA,NA,0.246
1,29,42,13,NA,NA,-0.267,NA,NA,0.267
1,29,43,14,NA,NA,-0.2954,NA,NA,0.2954
1,29,44,15,NA,NA,-0.3311,NA,NA,0.3311
1,29,45,16,NA,NA,-0.3652,NA,NA,0.3652
1,29,46,17,NA,NA,-0.3895,NA,NA,0.3895
1,29,47,18,NA,NA,-0.4226,NA,NA,0.4226
1,29,48,19,NA,NA,-0.4379,NA,NA,0.4379
1,29,49,20,NA,NA,-0.4459,NA,NA,0.4459
1,29,50,21,NA,NA,-0.4504,NA,NA,0.4504
1,29,51,22,NA,NA,-0.4405,NA,NA,0.4405
1,29,52,23,NA,NA,-0.4261,NA,NA,0.4261
1,29,53,24,NA,NA,-0.4152,NA,NA,0.4152
1,29,54,25,NA,NA,-0.3973,NA,NA,0.3973
1,29,55,26,NA,NA,-0.3819,NA,NA,0.3819
1,29,56,27,NA,NA,-0.3628,NA,NA,0.3628
1,29,57,28,NA,NA,-0.3617,NA,NA,0.3617
1,29,58,29,NA,NA,-0.3647,NA,NA,0.3647
1,29,59,30,NA,NA,-0.3746,NA,NA,0.3746
1,29,60,31,NA,NA,-0.3884,NA,NA,0.3884
1,29,61,32,NA,NA,-0.403,NA,NA,0.403
1,29,62,33,NA,NA,-0.4151,NA,NA,0.4151
1,29,63,34,NA,NA,NA,NA,NA,NA
1,29,64,35,NA,NA,NA,NA,NA,NA
1,29,65,36,NA,NA,NA,NA,NA,NA
1,29,66,37,NA,NA,NA,NA,NA,NA
1,29,67,38,NA,NA,NA,NA,NA,NA
1,29,68,39,NA,NA,NA,NA,NA,NA
1,29,69,40,NA,NA,NA,NA,NA,NA
1,29,70,41,NA,NA,NA,NA,NA,NA
1,29,71,42,NA,NA,NA,NA,NA,NA
1,29,72,43,NA,NA,NA,NA,NA,NA
1,29,73,44,NA,NA,NA,NA,NA,NA
1,29,74,45,NA,NA,NA,NA,NA,NA
1,29,75,46,NA,NA,NA,NA,NA,NA
1,29,76,47,NA,NA,NA,NA,NA,NA
1,29,77,48,NA,NA,NA,NA,NA,NA
1,29,78,49,NA,NA,NA,NA,NA,NA
1,29,79,50,NA,NA,NA,NA,NA,NA
1,29,80,51,NA,NA,NA,NA,NA,NA
1,29,81,52,NA,NA,NA,NA,NA,NA
1,29,82,53,NA,NA,NA,NA,NA,NA
1,29,83,54,NA,NA,NA,NA,NA,NA
1,29,84,55,NA,NA,NA,NA,NA,NA
1,29,85,56,NA,NA,NA,NA,NA,NA
1,29,86,57,NA,NA,NA,NA,NA,NA
1,29,87,58,NA,NA,NA,NA,NA,NA
1,29,88,59,NA,NA,NA,NA,NA,NA
1,29,89,60,NA,NA,NA,NA,NA,NA
1,29,90,61,NA,NA,NA,NA,NA,NA
1,29,91,62,NA,NA,NA,NA,NA,NA
1,29,92,63,NA,NA,NA,NA,NA,NA
1,29,93,64,NA,NA,NA,NA,NA,NA
1,29,94,65,NA,NA,NA,NA,NA,NA
1,29,95,66,NA,NA,NA,NA,NA,NA
1,29,96,67,NA,NA,NA,NA,NA,NA
1,29,97,68,NA,NA,NA,NA,NA,NA
1,29,98,69,NA,NA,NA,NA,NA,NA
1,29,99,70,NA,NA,NA,NA,NA,NA
1,29,100,71,NA,NA,NA,NA,NA,NA
1,30,36,6,-0.2927,NA,-0.1866,0.2927,NA,0.1866
1,30,37,7,-0.3249,NA,-0.2275,0.3249,NA,0.2275
1,30,38,8,-0.3251,NA,-0.2615,0.3251,NA,0.2615
1,30,39,9,-0.3426,NA,-0.268,0.3426,NA,0.268
1,30,40,10,-0.3509,NA,-0.2627,0.3509,NA,0.2627
1,30,41,11,NA,NA,-0.2578,NA,NA,0.2578
1,30,42,12,NA,NA,-0.2775,NA,NA,0.2775
1,30,43,13,NA,NA,-0.3053,NA,NA,0.3053
1,30,44,14,NA,NA,-0.3409,NA,NA,0.3409
1,30,45,15,NA,NA,-0.3754,NA,NA,0.3754
1,30,46,16,NA,NA,-0.3991,NA,NA,0.3991
1,30,47,17,NA,NA,-0.4327,NA,NA,0.4327
1,30,48,18,NA,NA,-0.4481,NA,NA,0.4481
1,30,49,19,NA,NA,-0.4565,NA,NA,0.4565
1,30,50,20,NA,NA,-0.4602,NA,NA,0.4602
1,30,51,21,NA,NA,-0.4495,NA,NA,0.4495
1,30,52,22,NA,NA,-0.4342,NA,NA,0.4342
1,30,53,23,NA,NA,-0.4225,NA,NA,0.4225
1,30,54,24,NA,NA,-0.4041,NA,NA,0.4041
1,30,55,25,NA,NA,-0.3885,NA,NA,0.3885
1,30,56,26,NA,NA,-0.3684,NA,NA,0.3684
1,30,57,27,NA,NA,-0.3667,NA,NA,0.3667
1,30,58,28,NA,NA,-0.3697,NA,NA,0.3697
1,30,59,29,NA,NA,-0.3798,NA,NA,0.3798
1,30,60,30,NA,NA,-0.394,NA,NA,0.394
1,30,61,31,NA,NA,-0.4083,NA,NA,0.4083
1,30,62,32,NA,NA,-0.4201,NA,NA,0.4201
1,30,63,33,NA,NA,NA,NA,NA,NA
1,30,64,34,NA,NA,NA,NA,NA,NA
1,30,65,35,NA,NA,NA,NA,NA,NA
1,30,66,36,NA,NA,NA,NA,NA,NA
1,30,67,37,NA,NA,NA,NA,NA,NA
1,30,68,38,NA,NA,NA,NA,NA,NA
1,30,69,39,NA,NA,NA,NA,NA,NA
1,30,70,40,NA,NA,NA,NA,NA,NA
1,30,71,41,NA,NA,NA,NA,NA,NA
1,30,72,42,NA,NA,NA,NA,NA,NA
1,30,73,43,NA,NA,NA,NA,NA,NA
1,30,74,44,NA,NA,NA,NA,NA,NA
1,30,75,45,NA,NA,NA,NA,NA,NA
1,30,76,46,NA,NA,NA,NA,NA,NA
1,30,77,47,NA,NA,NA,NA,NA,NA
1,30,78,48,NA,NA,NA,NA,NA,NA
1,30,79,49,NA,NA,NA,NA,NA,NA
1,30,80,50,NA,NA,NA,NA,NA,NA
1,30,81,51,NA,NA,NA,NA,NA,NA
1,30,82,52,NA,NA,NA,NA,NA,NA
1,30,83,53,NA,NA,NA,NA,NA,NA
1,30,84,54,NA,NA,NA,NA,NA,NA
1,30,85,55,NA,NA,NA,NA,NA,NA
1,30,86,56,NA,NA,NA,NA,NA,NA
1,30,87,57,NA,NA,NA,NA,NA,NA
1,30,88,58,NA,NA,NA,NA,NA,NA
1,30,89,59,NA,NA,NA,NA,NA,NA
1,30,90,60,NA,NA,NA,NA,NA,NA
1,30,91,61,NA,NA,NA,NA,NA,NA
1,30,92,62,NA,NA,NA,NA,NA,NA
1,30,93,63,NA,NA,NA,NA,NA,NA
1,30,94,64,NA,NA,NA,NA,NA,NA
1,30,95,65,NA,NA,NA,NA,NA,NA
1,30,96,66,NA,NA,NA,NA,NA,NA
1,30,97,67,NA,NA,NA,NA,NA,NA
1,30,98,68,NA,NA,NA,NA,NA,NA
1,30,99,69,NA,NA,NA,NA,NA,NA
1,30,100,70,NA,NA,NA,NA,NA,NA
1,31,37,6,-0.2972,NA,-0.2658,0.2972,NA,0.2658
1,31,38,7,-0.2981,NA,-0.297,0.2981,NA,0.297
1,31,39,8,-0.3162,NA,-0.2988,0.3162,NA,0.2988
1,31,40,9,-0.3238,NA,-0.288,0.3238,NA,0.288
1,31,41,10,NA,NA,-0.2777,NA,NA,0.2777
1,31,42,11,NA,NA,-0.295,NA,NA,0.295
1,31,43,12,NA,NA,-0.3214,NA,NA,0.3214
1,31,44,13,NA,NA,-0.3561,NA,NA,0.3561
1,31,45,14,NA,NA,-0.3904,NA,NA,0.3904
1,31,46,15,NA,NA,-0.4129,NA,NA,0.4129
1,31,47,16,NA,NA,-0.4464,NA,NA,0.4464
1,31,48,17,NA,NA,-0.4612,NA,NA,0.4612
1,31,49,18,NA,NA,-0.4698,NA,NA,0.4698
1,31,50,19,NA,NA,-0.4724,NA,NA,0.4724
1,31,51,20,NA,NA,-0.4607,NA,NA,0.4607
1,31,52,21,NA,NA,-0.4445,NA,NA,0.4445
1,31,53,22,NA,NA,-0.4322,NA,NA,0.4322
1,31,54,23,NA,NA,-0.4133,NA,NA,0.4133
1,31,55,24,NA,NA,-0.3978,NA,NA,0.3978
1,31,56,25,NA,NA,-0.3771,NA,NA,0.3771
1,31,57,26,NA,NA,-0.3748,NA,NA,0.3748
1,31,58,27,NA,NA,-0.3776,NA,NA,0.3776
1,31,59,28,NA,NA,-0.388,NA,NA,0.388
1,31,60,29,NA,NA,-0.4025,NA,NA,0.4025
1,31,61,30,NA,NA,-0.4162,NA,NA,0.4162
1,31,62,31,NA,NA,-0.4278,NA,NA,0.4278
1,31,63,32,NA,NA,NA,NA,NA,NA
1,31,64,33,NA,NA,NA,NA,NA,NA
1,31,65,34,NA,NA,NA,NA,NA,NA
1,31,66,35,NA,NA,NA,NA,NA,NA
1,31,67,36,NA,NA,NA,NA,NA,NA
1,31,68,37,NA,NA,NA,NA,NA,NA
1,31,69,38,NA,NA,NA,NA,NA,NA
1,31,70,39,NA,NA,NA,NA,NA,NA
1,31,71,40,NA,NA,NA,NA,NA,NA
1,31,72,41,NA,NA,NA,NA,NA,NA
1,31,73,42,NA,NA,NA,NA,NA,NA
1,31,74,43,NA,NA,NA,NA,NA,NA
1,31,75,44,NA,NA,NA,NA,NA,NA
1,31,76,45,NA,NA,NA,NA,NA,NA
1,31,77,46,NA,NA,NA,NA,NA,NA
1,31,78,47,NA,NA,NA,NA,NA,NA
1,31,79,48,NA,NA,NA,NA,NA,NA
1,31,80,49,NA,NA,NA,NA,NA,NA
1,31,81,50,NA,NA,NA,NA,NA,NA
1,31,82,51,NA,NA,NA,NA,NA,NA
1,31,83,52,NA,NA,NA,NA,NA,NA
1,31,84,53,NA,NA,NA,NA,NA,NA
1,31,85,54,NA,NA,NA,NA,NA,NA
1,31,86,55,NA,NA,NA,NA,NA,NA
1,31,87,56,NA,NA,NA,NA,NA,NA
1,31,88,57,NA,NA,NA,NA,NA,NA
1,31,89,58,NA,NA,NA,NA,NA,NA
1,31,90,59,NA,NA,NA,NA,NA,NA
1,31,91,60,NA,NA,NA,NA,NA,NA
1,31,92,61,NA,NA,NA,NA,NA,NA
1,31,93,62,NA,NA,NA,NA,NA,NA
1,31,94,63,NA,NA,NA,NA,NA,NA
1,31,95,64,NA,NA,NA,NA,NA,NA
1,31,96,65,NA,NA,NA,NA,NA,NA
1,31,97,66,NA,NA,NA,NA,NA,NA
1,31,98,67,NA,NA,NA,NA,NA,NA
1,31,99,68,NA,NA,NA,NA,NA,NA
1,31,100,69,NA,NA,NA,NA,NA,NA
1,32,38,6,-0.3019,NA,-0.2611,0.3019,NA,0.2611
1,32,39,7,-0.3175,NA,-0.2605,0.3175,NA,0.2605
1,32,40,8,-0.322,NA,-0.249,0.322,NA,0.249
1,32,41,9,NA,NA,-0.241,NA,NA,0.241
1,32,42,10,NA,NA,-0.2612,NA,NA,0.2612
1,32,43,11,NA,NA,-0.2895,NA,NA,0.2895
1,32,44,12,NA,NA,-0.3257,NA,NA,0.3257
1,32,45,13,NA,NA,-0.3627,NA,NA,0.3627
1,32,46,14,NA,NA,-0.3863,NA,NA,0.3863
1,32,47,15,NA,NA,-0.421,NA,NA,0.421
1,32,48,16,NA,NA,-0.4361,NA,NA,0.4361
1,32,49,17,NA,NA,-0.4461,NA,NA,0.4461
1,32,50,18,NA,NA,-0.4495,NA,NA,0.4495
1,32,51,19,NA,NA,-0.4381,NA,NA,0.4381
1,32,52,20,NA,NA,-0.4227,NA,NA,0.4227
1,32,53,21,NA,NA,-0.4102,NA,NA,0.4102
1,32,54,22,NA,NA,-0.3909,NA,NA,0.3909
1,32,55,23,NA,NA,-0.3759,NA,NA,0.3759
1,32,56,24,NA,NA,-0.3554,NA,NA,0.3554
1,32,57,25,NA,NA,-0.3537,NA,NA,0.3537
1,32,58,26,NA,NA,-0.3569,NA,NA,0.3569
1,32,59,27,NA,NA,-0.3683,NA,NA,0.3683
1,32,60,28,NA,NA,-0.3837,NA,NA,0.3837
1,32,61,29,NA,NA,-0.3981,NA,NA,0.3981
1,32,62,30,NA,NA,-0.4106,NA,NA,0.4106
1,32,63,31,NA,NA,NA,NA,NA,NA
1,32,64,32,NA,NA,NA,NA,NA,NA
1,32,65,33,NA,NA,NA,NA,NA,NA
1,32,66,34,NA,NA,NA,NA,NA,NA
1,32,67,35,NA,NA,NA,NA,NA,NA
1,32,68,36,NA,NA,NA,NA,NA,NA
1,32,69,37,NA,NA,NA,NA,NA,NA
1,32,70,38,NA,NA,NA,NA,NA,NA
1,32,71,39,NA,NA,NA,NA,NA,NA
1,32,72,40,NA,NA,NA,NA,NA,NA
1,32,73,41,NA,NA,NA,NA,NA,NA
1,32,74,42,NA,NA,NA,NA,NA,NA
1,32,75,43,NA,NA,NA,NA,NA,NA
1,32,76,44,NA,NA,NA,NA,NA,NA
1,32,77,45,NA,NA,NA,NA,NA,NA
1,32,78,46,NA,NA,NA,NA,NA,NA
1,32,79,47,NA,NA,NA,NA,NA,NA
1,32,80,48,NA,NA,NA,NA,NA,NA
1,32,81,49,NA,NA,NA,NA,NA,NA
1,32,82,50,NA,NA,NA,NA,NA,NA
1,32,83,51,NA,NA,NA,NA,NA,NA
1,32,84,52,NA,NA,NA,NA,NA,NA
1,32,85,53,NA,NA,NA,NA,NA,NA
1,32,86,54,NA,NA,NA,NA,NA,NA
1,32,87,55,NA,NA,NA,NA,NA,NA
1,32,88,56,NA,NA,NA,NA,NA,NA
1,32,89,57,NA,NA,NA,NA,NA,NA
1,32,90,58,NA,NA,NA,NA,NA,NA
1,32,91,59,NA,NA,NA,NA,NA,NA
1,32,92,60,NA,NA,NA,NA,NA,NA
1,32,93,61,NA,NA,NA,NA,NA,NA
1,32,94,62,NA,NA,NA,NA,NA,NA
1,32,95,63,NA,NA,NA,NA,NA,NA
1,32,96,64,NA,NA,NA,NA,NA,NA
1,32,97,65,NA,NA,NA,NA,NA,NA
1,32,98,66,NA,NA,NA,NA,NA,NA
1,32,99,67,NA,NA,NA,NA,NA,NA
1,32,100,68,NA,NA,NA,NA,NA,NA
1,33,39,6,-0.3346,NA,-0.252,0.3346,NA,0.252
1,33,40,7,-0.3347,NA,-0.2384,0.3347,NA,0.2384
1,33,41,8,NA,NA,-0.2304,NA,NA,0.2304
1,33,42,9,NA,NA,-0.252,NA,NA,0.252
1,33,43,10,NA,NA,-0.2815,NA,NA,0.2815
1,33,44,11,NA,NA,-0.3185,NA,NA,0.3185
1,33,45,12,NA,NA,-0.3573,NA,NA,0.3573
1,33,46,13,NA,NA,-0.3809,NA,NA,0.3809
1,33,47,14,NA,NA,-0.4164,NA,NA,0.4164
1,33,48,15,NA,NA,-0.4314,NA,NA,0.4314
1,33,49,16,NA,NA,-0.4417,NA,NA,0.4417
1,33,50,17,NA,NA,-0.4448,NA,NA,0.4448
1,33,51,18,NA,NA,-0.433,NA,NA,0.433
1,33,52,19,NA,NA,-0.4176,NA,NA,0.4176
1,33,53,20,NA,NA,-0.4047,NA,NA,0.4047
1,33,54,21,NA,NA,-0.3846,NA,NA,0.3846
1,33,55,22,NA,NA,-0.3693,NA,NA,0.3693
1,33,56,23,NA,NA,-0.3485,NA,NA,0.3485
1,33,57,24,NA,NA,-0.347,NA,NA,0.347
1,33,58,25,NA,NA,-0.3507,NA,NA,0.3507
1,33,59,26,NA,NA,-0.3627,NA,NA,0.3627
1,33,60,27,NA,NA,-0.3787,NA,NA,0.3787
1,33,61,28,NA,NA,-0.3931,NA,NA,0.3931
1,33,62,29,NA,NA,-0.4061,NA,NA,0.4061
1,33,63,30,NA,NA,NA,NA,NA,NA
1,33,64,31,NA,NA,NA,NA,NA,NA
1,33,65,32,NA,NA,NA,NA,NA,NA
1,33,66,33,NA,NA,NA,NA,NA,NA
1,33,67,34,NA,NA,NA,NA,NA,NA
1,33,68,35,NA,NA,NA,NA,NA,NA
1,33,69,36,NA,NA,NA,NA,NA,NA
1,33,70,37,NA,NA,NA,NA,NA,NA
1,33,71,38,NA,NA,NA,NA,NA,NA
1,33,72,39,NA,NA,NA,NA,NA,NA
1,33,73,40,NA,NA,NA,NA,NA,NA
1,33,74,41,NA,NA,NA,NA,NA,NA
1,33,75,42,NA,NA,NA,NA,NA,NA
1,33,76,43,NA,NA,NA,NA,NA,NA
1,33,77,44,NA,NA,NA,NA,NA,NA
1,33,78,45,NA,NA,NA,NA,NA,NA
1,33,79,46,NA,NA,NA,NA,NA,NA
1,33,80,47,NA,NA,NA,NA,NA,NA
1,33,81,48,NA,NA,NA,NA,NA,NA
1,33,82,49,NA,NA,NA,NA,NA,NA
1,33,83,50,NA,NA,NA,NA,NA,NA
1,33,84,51,NA,NA,NA,NA,NA,NA
1,33,85,52,NA,NA,NA,NA,NA,NA
1,33,86,53,NA,NA,NA,NA,NA,NA
1,33,87,54,NA,NA,NA,NA,NA,NA
1,33,88,55,NA,NA,NA,NA,NA,NA
1,33,89,56,NA,NA,NA,NA,NA,NA
1,33,90,57,NA,NA,NA,NA,NA,NA
1,33,91,58,NA,NA,NA,NA,NA,NA
1,33,92,59,NA,NA,NA,NA,NA,NA
1,33,93,60,NA,NA,NA,NA,NA,NA
1,33,94,61,NA,NA,NA,NA,NA,NA
1,33,95,62,NA,NA,NA,NA,NA,NA
1,33,96,63,NA,NA,NA,NA,NA,NA
1,33,97,64,NA,NA,NA,NA,NA,NA
1,33,98,65,NA,NA,NA,NA,NA,NA
1,33,99,66,NA,NA,NA,NA,NA,NA
1,33,100,67,NA,NA,NA,NA,NA,NA
1,34,40,6,-0.319,NA,-0.2825,0.319,NA,0.2825
1,34,41,7,NA,NA,-0.2662,NA,NA,0.2662
1,34,42,8,NA,NA,-0.2835,NA,NA,0.2835
1,34,43,9,NA,NA,-0.31,NA,NA,0.31
1,34,44,10,NA,NA,-0.3454,NA,NA,0.3454
1,34,45,11,NA,NA,-0.3829,NA,NA,0.3829
1,34,46,12,NA,NA,-0.4035,NA,NA,0.4035
1,34,47,13,NA,NA,-0.4375,NA,NA,0.4375
1,34,48,14,NA,NA,-0.4504,NA,NA,0.4504
1,34,49,15,NA,NA,-0.4597,NA,NA,0.4597
1,34,50,16,NA,NA,-0.4614,NA,NA,0.4614
1,34,51,17,NA,NA,-0.4485,NA,NA,0.4485
1,34,52,18,NA,NA,-0.4325,NA,NA,0.4325
